template_name,split,record_id,num_chars,num_tokens,token_count_method,truncated,label_5
A0_answer_only,test,275e6fb86b9d738159ccce8d7d7d4f8259ee852f,504,126,approx_char_div4,False,4
A0_answer_only,test,81359a2d496902b60dffac51b8018e2f94126d3c,1232,308,approx_char_div4,False,5
A0_answer_only,test,8c19edb34a318f53760e435b21d41b942b1a502f,1232,308,approx_char_div4,False,5
A0_answer_only,test,64dea26f1411f4aaa8b819f0cd1a947559918444,1232,308,approx_char_div4,False,5
A0_answer_only,test,baf172f02fd91a3afcb1e7323399f27ace91331d,535,134,approx_char_div4,False,5
A0_answer_only,test,a0ff86882a93bf7bcd59789db0d749a20ed7814c,535,134,approx_char_div4,False,3
A0_answer_only,test,a57838ffb9aae93ce63754f7207d802796ae7a90,1537,385,approx_char_div4,False,4
A0_answer_only,test,5de0efa5e10fc91ac3de73e9e0fef1a490bb8128,498,125,approx_char_div4,False,4
A0_answer_only,test,e420486010a28d8493f103a77c000b8e01f97395,498,125,approx_char_div4,False,4
A0_answer_only,test,9b98fbe73d713149b38df9e497e2ad0a0a022c91,498,125,approx_char_div4,False,2
A0_answer_only,test,f2b8a0ddd27e64fdba14ad3896a442927481cbe2,509,128,approx_char_div4,False,5
A0_answer_only,test,dbeed35bafd65c23e08fc587a23456cc87454489,509,128,approx_char_div4,False,5
A0_answer_only,test,0d18b6a4fcc3f565c4e66c5971c244303af1f766,509,128,approx_char_div4,False,5
A0_answer_only,test,9a322c37e2054e6edd80ad3fd4e19f27d0c9ca6f,509,128,approx_char_div4,False,5
A0_answer_only,test,65d8a2b363e40c0cb7ab09943d86ce245663f3bf,775,194,approx_char_div4,False,5
A0_answer_only,test,de33fafa2da55553ee4f5db6235b4e15a467929f,775,194,approx_char_div4,False,5
A0_answer_only,test,0d3d26eb6ae560df73695cf8821dbc5429e0dcba,775,194,approx_char_div4,False,5
A0_answer_only,test,c6a2aacc2b379a7431a3892c09d64b39c6b2ff5b,775,194,approx_char_div4,False,5
A0_answer_only,test,de51046e095b5ef60002e405cc2876e3d076e8d0,1238,310,approx_char_div4,False,5
A0_answer_only,test,a509a85927f64f8c045e93fa50c4a54e57174020,1238,310,approx_char_div4,False,5
A0_answer_only,test,3b8e3f14fe68eca217e42e7fc1bc0a24f929235d,1238,310,approx_char_div4,False,4
A0_answer_only,test,cc468cd19a232eb85c6ff638336266de654bd373,1238,310,approx_char_div4,False,4
A0_answer_only,test,659b7682522b73e534addcc343f76753ecd24f8c,1238,310,approx_char_div4,False,3
A0_answer_only,test,3b5a8c4295de94d52db9f719bd2bf0ff725b74bc,528,132,approx_char_div4,False,2
A0_answer_only,test,cae122b14e90a4a6c9c4116b21c67ecbe3736e33,637,160,approx_char_div4,False,5
A0_answer_only,test,fb89f9ef8531c404e355980455f26553582520e3,637,160,approx_char_div4,False,5
A0_answer_only,test,4a68c14b22310c6e94fae868b45a927e74923956,1293,324,approx_char_div4,False,5
A0_answer_only,test,e91ff4cbb7df0bc20206ad546bf3c4db6fa747f8,1293,324,approx_char_div4,False,5
A0_answer_only,test,0f47ecb0184ede6258fd4a21485bb131a24d8969,1293,324,approx_char_div4,False,3
A0_answer_only,test,c16c5972c0163fac498082d0f60f47004ace20f8,529,133,approx_char_div4,False,5
A0_answer_only,test,e7f03b9071af07983e2b7be47ed0c0851d961416,529,133,approx_char_div4,False,4
A0_answer_only,test,9244fd8961a537574c99075f27020808b8899d64,529,133,approx_char_div4,False,3
A0_answer_only,test,662c32d77f900adf80e14d359985eb492b38e42a,1297,325,approx_char_div4,False,5
A0_answer_only,test,1706674f1a11ab92cfbc7e99f0d627d6385b0e32,1297,325,approx_char_div4,False,5
A0_answer_only,test,d117746dab0f8ae1b3fcd2e844a5cb4fed54cf2d,1297,325,approx_char_div4,False,5
A0_answer_only,test,b2dd02496797066a72e64fa9fa583f2e9cc2ab5d,1297,325,approx_char_div4,False,4
A0_answer_only,test,a44b87bf04b3ef5b175828eea2a2521f2517717b,824,206,approx_char_div4,False,5
A0_answer_only,test,f474dd11bdc1d91f78343b093080042c8db1e7b9,824,206,approx_char_div4,False,4
A0_answer_only,test,397c1f82c916551530d4c3121042f6d3b9b1b40b,396,99,approx_char_div4,False,4
A0_answer_only,test,6d556b9d0de2764d965f1a66152b19bb46555649,396,99,approx_char_div4,False,4
A0_answer_only,test,98fa83f19f1a21aad265a428cda1dc4b0810c01c,396,99,approx_char_div4,False,3
A0_answer_only,test,fdfc9291656912d1c9ef5951624e32a409007613,627,157,approx_char_div4,False,4
A0_answer_only,test,12713aa92071f1bceafe45b79ba000c75d346c52,627,157,approx_char_div4,False,5
A0_answer_only,test,460ba4b1ccbd12cb93e8c70a5868b4c6751aeb49,627,157,approx_char_div4,False,5
A0_answer_only,test,1b17e1191f41b7b474b214b1d6fc6804b215762d,627,157,approx_char_div4,False,4
A0_answer_only,test,abbb39bffc62811bb276a6fd09b9dc8d27527b41,627,157,approx_char_div4,False,4
A0_answer_only,test,72b6acb4838fa0cd47f8e25f1393e3fa433ec0ef,737,185,approx_char_div4,False,5
A0_answer_only,test,962faec324f170fda5f87e58edd373647254a569,737,185,approx_char_div4,False,4
A0_answer_only,test,b5fc2f8b6ab9b3d265e6314a62a3fee5243af4f8,737,185,approx_char_div4,False,4
A0_answer_only,test,ea4b7bc0178f16a4dee130694954eafdd90dfc42,873,219,approx_char_div4,False,4
A0_answer_only,test,957dc542478d6509d813777195d81716e5e43396,873,219,approx_char_div4,False,4
A0_answer_only,test,28bc5816af125dabebe5319b2a30f84382dc677b,824,206,approx_char_div4,False,5
A0_answer_only,test,ccfbf3d36658c2ba15e81db315d02fa03a5aa0bb,824,206,approx_char_div4,False,4
A0_answer_only,test,d252cb7bcdd313d47b935228314095b2bd59daff,824,206,approx_char_div4,False,4
A0_answer_only,test,8ea5b80441c2bd95ca4a54182c303e368536fd42,827,207,approx_char_div4,False,5
A0_answer_only,test,df32569b319cf77cafa05e880a5fdcc3d1527639,827,207,approx_char_div4,False,4
A0_answer_only,test,5d1142eadd0671e43ec64938e19a3e690e02513f,827,207,approx_char_div4,False,3
A0_answer_only,test,6e279fe3ec1bfe85e8726aabf4d3609c74bacd34,971,243,approx_char_div4,False,5
A0_answer_only,test,4931a33cb72866b8dc11be5ebd8b7d24af5b993f,971,243,approx_char_div4,False,5
A0_answer_only,test,c1c296b9d10778f5ff8bd28c2f3661fc1116ac33,971,243,approx_char_div4,False,4
A0_answer_only,test,b3a6f1e94d9bea00f84f0f0a0332c927c57c7ad0,971,243,approx_char_div4,False,3
A0_answer_only,test,ab0ee8c3d32ed774bc2f233bcf88af02bd8e0015,1089,273,approx_char_div4,False,5
A0_answer_only,test,cc72d49fa85412f7235216f4ae751716ca045971,1089,273,approx_char_div4,False,4
A0_answer_only,test,f51251a778d6f6601796be0ed017d6173d91d44b,1089,273,approx_char_div4,False,2
A0_answer_only,test,eb06f844398ec1dad636397a65f539fd39b77922,361,91,approx_char_div4,False,5
A0_answer_only,test,10ddb194dc8a7b401723ce4674bd7fe1ff7507a5,361,91,approx_char_div4,False,4
A0_answer_only,test,9ca1faa5965fe160e47bb334d28dd981016e4305,361,91,approx_char_div4,False,2
A0_answer_only,test,a1c8d51a61e425b667fa6f4f53120c7a1eeb9a3e,1138,285,approx_char_div4,False,5
A0_answer_only,test,561deb8af7f8972ebc0278f12a5d8f67d4b754e6,1138,285,approx_char_div4,False,5
A0_answer_only,test,9b8309fe990411353cb894b0fe6fc69ec7e8973e,1138,285,approx_char_div4,False,5
A0_answer_only,test,8681aa03fc68be1a9401aaff990030902de25fc5,1138,285,approx_char_div4,False,4
A0_answer_only,test,bda9c1f2288efdebdc671c1d272078e857f25109,1188,297,approx_char_div4,False,5
A0_answer_only,test,1d86e01d4745107dab13390e93ee8fd1a87289b6,1188,297,approx_char_div4,False,5
A0_answer_only,test,af1bdb98cfb3263da9aad75111931b139f3790ce,1188,297,approx_char_div4,False,5
A0_answer_only,test,ed1ed6efe4d8fab922a89101cbf1704a41016606,466,117,approx_char_div4,False,4
A0_answer_only,test,d2f65882f02fa91dded25472d4d422bc99b12f95,466,117,approx_char_div4,False,5
A0_answer_only,test,8b1c80432df2cb06af189b4c0e0c3fa2832e5b22,466,117,approx_char_div4,False,5
A0_answer_only,test,31881c483e1c1ec37c250e1660678aaeedf6b99c,466,117,approx_char_div4,False,4
A0_answer_only,test,ec75161444c125a6b67e00b6d4823e1dbf2af100,466,117,approx_char_div4,False,2
A0_answer_only,test,9e651f7b01fab94b62ece1a04917d0f24d74c92c,1242,311,approx_char_div4,False,5
A0_answer_only,test,d9d5832f6dd1749b83c040ac0853921aba63afbe,1242,311,approx_char_div4,False,4
A0_answer_only,test,8950511165ec611a6bbe1ffdf7442e8c1e1077ad,1242,311,approx_char_div4,False,3
A0_answer_only,test,096af3eaf9413160d2c1faee1be36f3106ca7bbc,481,121,approx_char_div4,False,4
A0_answer_only,test,1ff8aacd98b9e55677569241fa43c4b09a0f034a,481,121,approx_char_div4,False,5
A0_answer_only,test,c541c2551eaf4c9979e71bd6d46219f2db3bf9fc,1421,356,approx_char_div4,False,5
A0_answer_only,test,703affc5cd0eb2144c92ae285f4682614d254ad6,1421,356,approx_char_div4,False,5
A0_answer_only,test,f64bea73c284d3e7a69a8ad7a011fb7b8519ac6d,1421,356,approx_char_div4,False,5
A0_answer_only,test,2de48a081d8dba4a920ceb889776ab33c1ff6c73,1421,356,approx_char_div4,False,5
A0_answer_only,test,eee1d20de2b95902f6ea1b93d2f0e6bfaed1524c,745,187,approx_char_div4,False,5
A0_answer_only,test,c75f6deee9870ad2fa8ef5f87be93104860226af,745,187,approx_char_div4,False,5
A0_answer_only,test,24e0f2807fe00c764b95f7378f12172bfc90549b,745,187,approx_char_div4,False,5
A0_answer_only,test,50a23e9c860fdd45abf3315f64af742c6032bef8,671,168,approx_char_div4,False,5
A0_answer_only,test,01d0b075c22a91eb1bf30d05c97ab4256ed7d960,671,168,approx_char_div4,False,5
A0_answer_only,test,6f28dfd2154d6020cd9913e63e34215dc6f1d70b,671,168,approx_char_div4,False,3
A0_answer_only,test,4fd76e3b524e47cc7a29cb43ec98c25ca2111ce5,725,182,approx_char_div4,False,5
A0_answer_only,test,c4c8f15891fd7b4e8b49adbf1f31af461c380abe,725,182,approx_char_div4,False,5
A0_answer_only,test,467268b85ade6def7cae897f54915ee110e66b34,708,177,approx_char_div4,False,4
A0_answer_only,test,8cd562bd18380e7b689b7238dc6528650011c705,708,177,approx_char_div4,False,2
A0_answer_only,test,18e95d926183f5c9bcee205bd317af448c9b4bbb,610,153,approx_char_div4,False,5
A0_answer_only,test,0361cc9784ec44f7e093970b9f81493a6df9adbc,610,153,approx_char_div4,False,5
A0_answer_only,test,59b131903b405f6903cc727c4109ce7d2d208a68,610,153,approx_char_div4,False,5
A0_answer_only,test,6ce6189683670ce940f06a567041d84316a0c661,610,153,approx_char_div4,False,5
A0_answer_only,test,bedcf746b3175551acc7aaad35440acd6b5b1f69,610,153,approx_char_div4,False,2
A0_answer_only,test,7b6fdb513340bccf3ff1eb928ba14326eb42b845,380,95,approx_char_div4,False,4
A0_answer_only,test,2f63e42e78c24cbeb9f7ccaf5883dd389c88e30b,380,95,approx_char_div4,False,5
A0_answer_only,test,cc6d5db1c4f4f75e83954e1ae458ae259662bb79,380,95,approx_char_div4,False,3
A0_answer_only,test,19a41dc67b3bc1e15bb976943b4b99200b903b9b,380,95,approx_char_div4,False,5
A0_answer_only,test,9556e13a0908312f0685deb59516c8283a2d4521,380,95,approx_char_div4,False,4
A0_answer_only,test,757fffc1282217582828d9d7e0a6c44f2d7e4578,380,95,approx_char_div4,False,3
A0_answer_only,test,786c9c689b8217c2192bef23a8f8cc66d67fd5da,1720,430,approx_char_div4,False,5
A0_answer_only,test,7b79a822f6f73de27ea3ded9fe75da564840cc44,1720,430,approx_char_div4,False,5
A0_answer_only,test,e04ef387d1c0c02f7aeb29abbda1378fa9202363,1720,430,approx_char_div4,False,4
A0_answer_only,test,c6c9ef300f2d86bedabb31539e9681345c074a47,641,161,approx_char_div4,False,4
A0_answer_only,test,d188f4704428dec364a97a491930337f3ca4d844,344,86,approx_char_div4,False,3
A0_answer_only,test,0443bbec2caa0710c3df3ae5b0e9b15d95a4a1c9,344,86,approx_char_div4,False,4
A0_answer_only,test,50984f633347269f69fa34997a66d6239c549e9c,1381,346,approx_char_div4,False,5
A0_answer_only,test,822f83079e32d0b5324766b9174880244d143a2a,1381,346,approx_char_div4,False,5
A0_answer_only,test,456c495a67d042c27988defed8e20a9ac6e3dfe9,1381,346,approx_char_div4,False,5
A0_answer_only,test,19fd9e7a3fa265d6a74085f14ba41353ef2bdd7b,1381,346,approx_char_div4,False,4
A0_answer_only,test,78c4dfaf8b9a5bcae17ce3d6b34919d0eae36081,2404,601,approx_char_div4,False,5
A0_answer_only,test,c1c4fc05a8f0b7c13553f1763a8e7a5ba0ec1ad2,2404,601,approx_char_div4,False,5
A0_answer_only,test,e76a61c6bd1a98b1431d9b5cf779a0b8ad6036b8,2404,601,approx_char_div4,False,5
A0_answer_only,test,5b01ac1c986a03173306db8dfbb119c037dd5bde,2404,601,approx_char_div4,False,2
A0_answer_only,test,c1d534993ecef38cf455154e43ff0459ae92db1e,903,226,approx_char_div4,False,5
A0_answer_only,test,e3f2ee7444bfa8e8b102675788e59656fb51625e,903,226,approx_char_div4,False,5
A0_answer_only,test,3191ea4612e1f06e74580be14689c4e60b3aa5ec,903,226,approx_char_div4,False,4
A0_answer_only,test,7eccc1348682c5ddb57e10adf9b5e0743ccb3a6f,444,111,approx_char_div4,False,5
A0_answer_only,test,92910121cc180752d916f726d12fa5537c40dd88,444,111,approx_char_div4,False,2
A0_answer_only,test,032b81ee241e554214081c6651e4d4d6e93ea0b5,444,111,approx_char_div4,False,5
A0_answer_only,test,44cdc4744634b64e3661728eac77680654d967ef,444,111,approx_char_div4,False,4
A0_answer_only,test,a14b3ff3291a8f92149d9f0805376ad8ac0b27f8,444,111,approx_char_div4,False,4
A0_answer_only,test,b32ef4e0d4df64758a36c00f66d44107809101c3,444,111,approx_char_div4,False,2
A0_answer_only,test,afc8d359da81ec48aee097e32ef35b16337a0cbe,1230,308,approx_char_div4,False,5
A0_answer_only,test,3a4a8b5984d53094c1f26640be15b2bc6d015a88,1230,308,approx_char_div4,False,5
A0_answer_only,test,80d38ecf1d5146cd4a742d49bf558de264b32f2e,1230,308,approx_char_div4,False,3
A0_answer_only,test,6dd1d319d9e48e5e531488c90ee9c99b8afd57be,657,165,approx_char_div4,False,5
A0_answer_only,test,e102fe04ee7ab89d5257f99fb7aafc0eb440280c,657,165,approx_char_div4,False,5
A0_answer_only,test,ddce6ec3d217964298b2e3ebc7c495ab12ec95bd,657,165,approx_char_div4,False,4
A0_answer_only,test,f281713b2205e3601cf34314d99f3c3e8ff32be8,657,165,approx_char_div4,False,3
A0_answer_only,test,71f674471000ddef6f568b0edbaef7cc925041a3,557,140,approx_char_div4,False,5
A0_answer_only,test,c6b913339359701bbdf4504cbcc431216c47082b,557,140,approx_char_div4,False,5
A0_answer_only,test,694eebfafda3523a41a5dc6c9cd804aef8bd9480,557,140,approx_char_div4,False,5
A0_answer_only,test,64e0d4ec83c72724ed69333e379f7fbbfd275555,557,140,approx_char_div4,False,3
A0_answer_only,test,1ba9d0b045bd01c30956c4bc7ee6821056f0003e,757,190,approx_char_div4,False,5
A0_answer_only,test,de4474725bb4f43b8ca668395ac6d4b329628464,757,190,approx_char_div4,False,5
A0_answer_only,test,7aa5a31fa8559800025072207382917cbfc1427c,757,190,approx_char_div4,False,4
A0_answer_only,test,0ca9710e842c1ad7a0cb54e8cdba73529bacd5f1,757,190,approx_char_div4,False,5
A0_answer_only,test,37515f191e9c4b3920c3d5a1bc6d31611f2bb3a8,757,190,approx_char_div4,False,4
A0_answer_only,test,a5c8bd60c5e9c2420097965962a38867669f1e79,506,127,approx_char_div4,False,5
A0_answer_only,test,bc6c8aae4e012e80e2052e4e76cb7093dc61ed19,506,127,approx_char_div4,False,2
A0_answer_only,test,bdbc66c714b8ad46e85b7ffecaaabb669043e1da,506,127,approx_char_div4,False,5
A0_answer_only,test,44bebb044e1a0a7f1ec5765fc8f5f1fc62ad3af0,506,127,approx_char_div4,False,5
A0_answer_only,test,3f7689eac5a2773ea9ae58910d8b6e3aebeb5031,506,127,approx_char_div4,False,5
A0_answer_only,test,a3ae354915d5dff2d7f835c4844adba0be59abff,547,137,approx_char_div4,False,5
A0_answer_only,test,0f07275d1919cad9c6680a4499f413bca703feb1,547,137,approx_char_div4,False,4
A0_answer_only,test,99ee00e67c233631f8bb07a1e43857a7d70cb3d7,1134,284,approx_char_div4,False,3
A0_answer_only,test,d021378797211e9f48512fc7019b88702c46b63d,1134,284,approx_char_div4,False,5
A0_answer_only,test,4ef51fcce0396c6c9254b0400fe691fdcd8577a3,1134,284,approx_char_div4,False,5
A0_answer_only,test,a37abff5770cacb87d058dba9bd6df3bb94b41bb,1134,284,approx_char_div4,False,3
A0_answer_only,test,307ecfce5e95c47a715a8e357853f15be65274dd,1134,284,approx_char_div4,False,4
A0_answer_only,test,42105fa822e164898a078c1816996ecaf6bfe4d5,1134,284,approx_char_div4,False,3
A0_answer_only,test,881648c717f7950d6a74189632cc7cb4bbd5b728,920,230,approx_char_div4,False,4
A0_answer_only,test,733f7a651383538bb7410025192c87a956543412,920,230,approx_char_div4,False,5
A0_answer_only,test,0f523c99df2ab0888593a360c541144cc3bd8357,805,202,approx_char_div4,False,5
A0_answer_only,test,4b9f02647e938fa1d2fabe6eee3c0b84500046ee,556,139,approx_char_div4,False,4
A0_answer_only,test,72f37b5bda0f593633e1ac59ddd787b64f975fbf,556,139,approx_char_div4,False,4
A0_answer_only,test,44061d33d9b9fcf4fc73d5bc16f920dec65bfdfb,1156,289,approx_char_div4,False,5
A0_answer_only,test,15041ead77e352267aba39f633ba01c1a4d6c009,1156,289,approx_char_div4,False,5
A0_answer_only,test,b51fe8038ded98685f2c18b27990ce26056dfc17,1156,289,approx_char_div4,False,2
A0_answer_only,test,874e3dd49ba2fe235b29db3bbdf3f1b4613f8c32,1156,289,approx_char_div4,False,5
A0_answer_only,test,2d8742717c5a1fc46198eaa86449278d000b91e5,1156,289,approx_char_div4,False,3
A0_answer_only,test,8029f6e998ad373b6b04c192623cb544e2bc730b,1273,319,approx_char_div4,False,3
A0_answer_only,test,372d7c4644eba340e1837c6e239450d88e85617f,1273,319,approx_char_div4,False,5
A0_answer_only,test,72dbdfcf0a35964e0899e6083d39936db27adad1,1273,319,approx_char_div4,False,4
A0_answer_only,test,790c2d0652ce2bee51cc14ad2676bffc98c5b81a,1273,319,approx_char_div4,False,3
A0_answer_only,test,a081fcfac5e9a0a75c34524892ba10e53fde6ef3,923,231,approx_char_div4,False,5
A0_answer_only,test,d863a32673711b526d27efddcb5fd94b992c1412,923,231,approx_char_div4,False,5
A0_answer_only,test,d83cc32e756cedf14b8880fe23132268e4031815,923,231,approx_char_div4,False,5
A0_answer_only,test,e9cf9a01a1d6ea9b301d1c08eda32febecfb496b,1938,485,approx_char_div4,False,5
A0_answer_only,test,1a65538b875ff84b2d301f7d0c2e795ac164ee2d,1938,485,approx_char_div4,False,3
A0_answer_only,test,3619bfab0b91250bc3ea556c69173bce99a81aeb,1938,485,approx_char_div4,False,3
A0_answer_only,test,971ddfe627f76a7b8e9a9e2c3def60171e09b44a,1938,485,approx_char_div4,False,2
A0_answer_only,test,deb41137d72d4975b82a59b654e8c05ec8e30867,813,204,approx_char_div4,False,5
A0_answer_only,test,048200bea6c368f3b04ecaf2d9369ee225df1bf7,813,204,approx_char_div4,False,4
A0_answer_only,test,d6a1bb11e66c811958efa11b28c57d023cc504eb,813,204,approx_char_div4,False,5
A0_answer_only,test,416f4a8f52e3757cb8ddc0249081163fc1430fdd,813,204,approx_char_div4,False,5
A0_answer_only,test,be2f64ef0edc624b4709f5ecb3e832b157d8b3ce,813,204,approx_char_div4,False,5
A0_answer_only,test,f0421094669a790dd8f03078519effdf84f97732,813,204,approx_char_div4,False,3
A0_answer_only,test,b9c789179f7767439dbb2f9ef785a57f14586cc7,1834,459,approx_char_div4,False,5
A0_answer_only,test,06861366641747d8214ceee8efb257daab5915fd,1834,459,approx_char_div4,False,2
A0_answer_only,test,edb64b2fffe9cb90df6791580229520d7e4948bb,997,250,approx_char_div4,False,5
A0_answer_only,test,5bd47e5a3dfa60f766585cdd3b22ed72f7934652,997,250,approx_char_div4,False,4
A0_answer_only,test,293c3fc497a97e5e233fd6c520771067f8a4ee78,997,250,approx_char_div4,False,5
A0_answer_only,test,5a72c7af08598da101e86c77e0bddf1c28c35e39,997,250,approx_char_div4,False,5
A0_answer_only,test,55c65885b7d5d57252e7333292cf17ee0155a7a2,697,175,approx_char_div4,False,5
A0_answer_only,test,687ad83cc7492391c978e4f5ea0305f6b7b0c1cc,697,175,approx_char_div4,False,5
A0_answer_only,test,ef9d8c887671734015ba92f7beda303a40f412cc,697,175,approx_char_div4,False,5
A0_answer_only,test,99bdc81b0ecdfd726d04a0f7dc063e74eb9c6ecc,1353,339,approx_char_div4,False,5
A0_answer_only,test,61d8580604995ac4ffbbc6154da4bc5ff0a8c149,1353,339,approx_char_div4,False,5
A0_answer_only,test,458d40eafaecb5f37213b91184ac8a205ea04bdf,1353,339,approx_char_div4,False,5
A0_answer_only,test,1da096cd444a177d19e7514b433d54bbad4dfcfb,1353,339,approx_char_div4,False,5
A0_answer_only,test,4250d211e17fd1aa5272ffabf2708587fd06e66b,1353,339,approx_char_div4,False,4
A0_answer_only,test,8a34199b81954c70bedc1b4793ed14041e77163b,1051,263,approx_char_div4,False,5
A0_answer_only,test,7bd7abddc6c965eab9745f24e0bf88f6ce22f021,1051,263,approx_char_div4,False,5
A0_answer_only,test,0c508e06e64a5ef43de51a922c342509945ba089,1051,263,approx_char_div4,False,5
A0_answer_only,test,7ac7deece8fc0ecf13485a712539e5968c9603a2,1227,307,approx_char_div4,False,5
A0_answer_only,test,86d3b2fa3894477a52b14115d2176761d471d04d,1227,307,approx_char_div4,False,5
A0_answer_only,test,feb59297d9b8606715716038969482eba1bef496,1227,307,approx_char_div4,False,5
A0_answer_only,test,e3859dd0b5df2cecd871318659482af294e0a93f,1227,307,approx_char_div4,False,5
A0_answer_only,test,8040eac73d6c903404282ad870ae7357a2d67e98,572,143,approx_char_div4,False,5
A0_answer_only,test,ccdab1ce8e955bdbf2224a22c0f14a10db6718ab,572,143,approx_char_div4,False,2
A0_answer_only,test,d0a3a831c062037b1eb06087b173f1bce09a18f4,572,143,approx_char_div4,False,4
A0_answer_only,test,988e6d0eb6aef1daed86fda63f4f1208530174d0,572,143,approx_char_div4,False,3
A0_answer_only,test,5a831c6814d00767ef09e8a24b0afb9add9393fa,998,250,approx_char_div4,False,5
A0_answer_only,test,af827c34d1810f9e75923c4a39b275c840de3af9,998,250,approx_char_div4,False,5
A0_answer_only,test,6df3094419921817c63fca4271bd89541b9e47e5,998,250,approx_char_div4,False,3
A0_answer_only,test,d83ef76a430c17a516dc1a330b1459593aa9f8cf,998,250,approx_char_div4,False,5
A0_answer_only,test,72f3cc7af923268851cfb3d0bcd5a5fd7614a578,998,250,approx_char_div4,False,5
A0_answer_only,test,d6626b91dafd60c7a43add7fb68c20be621b14ad,998,250,approx_char_div4,False,3
A0_answer_only,test,573ecca603f49a5d992405e384219ab628678f37,1739,435,approx_char_div4,False,5
A0_answer_only,test,403644032ca3e9c0d924b7f41447c90ce3f7907a,503,126,approx_char_div4,False,3
A0_answer_only,test,f342041bae93ebde1561e123b584925110597f1b,503,126,approx_char_div4,False,4
A0_answer_only,test,6f29b2f6a963776cc67ba24917f0481d9706a944,503,126,approx_char_div4,False,4
A0_answer_only,test,c8a851705779adcbe2e6f0e4ed96b3b69531b472,503,126,approx_char_div4,False,4
A0_answer_only,test,d805d26a5587ae8c5afb0057d2bdbb35cddb4f32,503,126,approx_char_div4,False,4
A0_answer_only,test,a39d490294f7afb938841f01eb95dc7fc0889ba7,991,248,approx_char_div4,False,5
A0_answer_only,test,c253a40016d3010d35f1d970b2c05fcc738ad632,991,248,approx_char_div4,False,3
A0_answer_only,test,3b40f0e9de3f77a0876daa4be857b3037d0594f5,991,248,approx_char_div4,False,4
A0_answer_only,test,c9ee0eec29bd271539129c8de88d812ea291b980,991,248,approx_char_div4,False,4
A0_answer_only,test,f1afb4b9923e686b2c7c7801cb14dff6109cb8e2,836,209,approx_char_div4,False,5
A0_answer_only,test,1905d9dcdf2880df39d9d380624436abd892da5a,836,209,approx_char_div4,False,2
A0_answer_only,test,095a3b43ca628690546de5650f79d0ad6ec31386,836,209,approx_char_div4,False,5
A0_answer_only,test,1e1798be6f934f3abc02ace97cf724d300b76cd5,864,216,approx_char_div4,False,5
A0_answer_only,test,f3f38fe27327d6d36046d01941baa56f843020c9,864,216,approx_char_div4,False,3
A0_answer_only,test,73bc0a9339f8fec967403b649249ba8f83847ab9,864,216,approx_char_div4,False,4
A0_answer_only,test,2dd53814ce27cf3e3402b592eb417f35bd7ceaaa,864,216,approx_char_div4,False,3
A0_answer_only,test,30aa239a190fb45dd8a9fd2f71ebe39b8bc3c764,1186,297,approx_char_div4,False,4
A0_answer_only,test,0e34a9dc419e30726f1bbb7684d69f1ca08d7e2c,1186,297,approx_char_div4,False,5
A0_answer_only,test,80bf045e4d010c3277b1779fe51bc3110d20eaff,1186,297,approx_char_div4,False,3
A0_answer_only,test,28b13ec0f4dcfa1df24a2861e755c7feb44f487d,1186,297,approx_char_div4,False,5
A0_answer_only,test,f9c1d28fc7966536cbb8e9f5f1f2f711c81c2dae,1186,297,approx_char_div4,False,3
A0_answer_only,test,1c6da2a01ec0d11d581c3f30ad820308c6bcda3c,1186,297,approx_char_div4,False,4
A0_answer_only,test,bb314400facd7587f591bba726c6abd587c28f12,1186,297,approx_char_div4,False,3
A0_answer_only,test,414bad0e618a3080e66766cca8ff6bf0e719d58d,519,130,approx_char_div4,False,5
A0_answer_only,test,0855586793be9e2d15c6fd50d0d50e8becbbd764,519,130,approx_char_div4,False,5
A0_answer_only,test,a544c64fc63709614f3c2c8060452e4d2fe694a0,519,130,approx_char_div4,False,4
A0_answer_only,test,aaa568704cbf97aede3de30030775b4a8a522fd0,519,130,approx_char_div4,False,5
A0_answer_only,test,235942a10bcdd39b506ac461bb6f25b990202dd2,519,130,approx_char_div4,False,4
A0_answer_only,test,0b58b23b1ada71973d27595427bba26a729626ae,1911,478,approx_char_div4,False,5
A0_answer_only,test,90d527ad4461ab5e274000c840c9cc53a8fde226,610,153,approx_char_div4,False,5
A0_answer_only,test,709e7518346a2a73dd681841c9eda1a2ed0cb4de,610,153,approx_char_div4,False,5
A0_answer_only,test,8ec5e87fbbe0febd2aa65613521700d9931e29d8,610,153,approx_char_div4,False,5
A0_answer_only,test,266f5f751c7cdd83dd3439677156a79c5bdefee9,610,153,approx_char_div4,False,3
A0_answer_only,test,961c01a56cdce4f13281261ecc7005c5d139064a,1449,363,approx_char_div4,False,5
A0_answer_only,test,3ecb51f6214d326910a4356f596bff6125291efd,1068,267,approx_char_div4,False,4
A0_answer_only,test,a3c8b8fb92881c058e8c8be91bc48d18d2d889b3,1068,267,approx_char_div4,False,5
A0_answer_only,test,781982df12fd33e26ba67bff8626a027dc9b14d7,1068,267,approx_char_div4,False,3
A0_answer_only,test,079da6040162bdada75f48afac814953042c9d14,650,163,approx_char_div4,False,4
A0_answer_only,test,3c8d5a6f68016c8cfa3aaad0a744257f538439bf,650,163,approx_char_div4,False,5
A0_answer_only,test,f961633884ef6d933a46c21cd821676625b6ff8d,650,163,approx_char_div4,False,5
A0_answer_only,test,782fc61378117172820213f68c93f3e5d44c2156,1104,276,approx_char_div4,False,5
