dataset_variant,dataset_name,sample_id,question_key,risk_type,gold_label,rejected_score,chosen_score,chosen_schema,chosen_reason_present,chosen_reason_preview,chosen_reason_hash,reason_match_status,reason_label_consistent,reason_scores,reason_source_files,reason_eval_ids,rejected_payload,rejected_source,rejected_source_count,rejected_origin,message_hash,chosen_hash,rejected_hash
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,4d8c40c778ff42c6792ada7b4320a40e9f83aea7,ab6bb9f4466b3c5fe1f7f2ed3ec527b9dc3b6304,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_2|5_human_3,"{""score"":4}",deepseek-v3|qwq-plus,2,real_model_score_output,93741e1165b31b4088c2cadf71b99614df3dda7f,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,4d8c40c778ff42c6792ada7b4320a40e9f83aea7,ab6bb9f4466b3c5fe1f7f2ed3ec527b9dc3b6304,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|gpt-4o,3,real_model_score_output,93741e1165b31b4088c2cadf71b99614df3dda7f,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,4e52889ec38df9622ae4e3de9beb3ddf375a8b6e,0d15c361c4d8191bd918c895893f7acb5b4970f8,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":4}",EduBenchEvaluator,1,real_model_score_output,14b1c5c3f7120fa9011859b3ad360f6fa202bdc4,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,4e52889ec38df9622ae4e3de9beb3ddf375a8b6e,0d15c361c4d8191bd918c895893f7acb5b4970f8,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,14b1c5c3f7120fa9011859b3ad360f6fa202bdc4,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5063188735b6c5710883995f3bbd68577250337a,e3a1cd273545f8678ebc10a163f908053480c7bc,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_3,"{""score"":4}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|gpt-4o,4,real_model_score_output,15403cb2bd55c6123dca4406d09b0e2e14885734,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,517dc48287d549eced274ca98074d718eb6fbf54,80b4f169dced8f900b4d6467567222045b1c13a3,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",deepseek-v3,1,real_model_score_output,827b0564e3b2b8c81d19c23835de1c56edc5fcdc,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,517dc48287d549eced274ca98074d718eb6fbf54,80b4f169dced8f900b4d6467567222045b1c13a3,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",EduBenchEvaluator,1,real_model_score_output,827b0564e3b2b8c81d19c23835de1c56edc5fcdc,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,525836018ca426c82aae5a3960e821f637a07a17,89ad7f660e220e95714d0729aaef8f1f0834f89d,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_1|5_human_2,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,f0e1db9f24fbed00f6ed8838a60f69bd19227e42,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,57cd5808cb2fb2698c37122d72b1ea53423bb647,fdcc493923c6536e26519ec07f9693ca405da624,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":4}",EduBenchEvaluator,1,real_model_score_output,85336a37e70cadd37592a610fcf7651c361d9df8,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,57cd5808cb2fb2698c37122d72b1ea53423bb647,fdcc493923c6536e26519ec07f9693ca405da624,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,85336a37e70cadd37592a610fcf7651c361d9df8,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5853d6890e7f1c409e96fca384248afc2b2cdee2,45442251171c1d3111ce5a7fbf8f6ec696ceee0a,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":4}",EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o,4,real_model_score_output,70d56119e37ea385af4aa96716760c0bfaf50c3d,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5853d6890e7f1c409e96fca384248afc2b2cdee2,45442251171c1d3111ce5a7fbf8f6ec696ceee0a,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|qwq-plus,2,real_model_score_output,70d56119e37ea385af4aa96716760c0bfaf50c3d,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,591ef6bd7f41497a637e31f0d6ce5f6a98ce6982,f7f8e6254e81a50cd0db26f7a0b465bd860ee691,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_3,"{""score"":4}",EduBenchEvaluator|deepseek-v3,2,real_model_score_output,7f5e0265d4b83c2966218a9503cd8db5d79ea9ca,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,59dd136764697de5064d11ddeacde149d00620e0,77d00ade0a12aec5950865383e8616ee7ef4e5d5,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":4}",EduBenchEvaluator|deepseek-r1|gpt-4o,3,real_model_score_output,38e6f0878bb390bb39fd98d7fcb4c2db3bea2de4,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,59dd136764697de5064d11ddeacde149d00620e0,77d00ade0a12aec5950865383e8616ee7ef4e5d5,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|qwq-plus,3,real_model_score_output,38e6f0878bb390bb39fd98d7fcb4c2db3bea2de4,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5a7034cf565046534fb141dd933ce5efdee89eb4,85398269c1c07a9498c3eae4b08315e4db78a74e,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":4}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1,3,real_model_score_output,95ded4a7a5ff49a10e3d31e33c0b279cea3ab02e,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5a7034cf565046534fb141dd933ce5efdee89eb4,85398269c1c07a9498c3eae4b08315e4db78a74e,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":5}",qwq-plus,1,real_model_score_output,95ded4a7a5ff49a10e3d31e33c0b279cea3ab02e,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5b26cbf6ea42fc58b395d13eed217da190d3e2f0,8cdf1aba67fd11f6ef4d3de526d6c99b7ecebfd4,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,6e20e1fc4e071327777b6d78146636c86f69b87b,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5b386e2d4cda045c27768fa40fde200e8a0b953d,2315014220e7c1c5fbc4751aea0a196884f3ace8,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",EduBenchEvaluator|deepseek-r1,2,real_model_score_output,03abef479e34129fc6663fbadffa8264f584998a,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5b386e2d4cda045c27768fa40fde200e8a0b953d,2315014220e7c1c5fbc4751aea0a196884f3ace8,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwq-plus,1,real_model_score_output,03abef479e34129fc6663fbadffa8264f584998a,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5bba98b7791a392b7874b20b0f328a745845ae7c,041e24355921f74d38dc4cfa218e38b1295f9100,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_1|5_human_3,"{""score"":4}",EduBenchEvaluator|deepseek-v3|gpt-4o,3,real_model_score_output,ea3e7a30eef1429ce6ecf0adfc8100ad81c3ec5a,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5bba98b7791a392b7874b20b0f328a745845ae7c,041e24355921f74d38dc4cfa218e38b1295f9100,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_1|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-r1|qwq-plus,3,real_model_score_output,ea3e7a30eef1429ce6ecf0adfc8100ad81c3ec5a,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5cf93c0f38dde9ebe699ea6b852502e13a01568f,770c45352988affabdaebdbaa7ba14d12f370c74,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-v3|gpt-4o,3,real_model_score_output,e30e7e75cf1c5c5ed4901ede4fee31a1081cc7f1,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5cf93c0f38dde9ebe699ea6b852502e13a01568f,770c45352988affabdaebdbaa7ba14d12f370c74,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",EduBenchEvaluator,1,real_model_score_output,e30e7e75cf1c5c5ed4901ede4fee31a1081cc7f1,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5dae917ce9c547b3426ad08f3ed26568e65e1f4a,ac5843a5b2798e8500cac73be37d8147d820498f,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":4}",EduBenchEvaluator|deepseek-v3|gpt-4o,3,real_model_score_output,6319cf38f825939022c11581758b34f2c15fc92d,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5dae917ce9c547b3426ad08f3ed26568e65e1f4a,ac5843a5b2798e8500cac73be37d8147d820498f,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-r1|qwq-plus,3,real_model_score_output,6319cf38f825939022c11581758b34f2c15fc92d,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5e2bba30773745dbf4fd4fb90bd1762aae524b5e,c367d1e3134b022584248f014a7b59640f1df7fb,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":4}",EduBenchEvaluator|qwq-plus,2,real_model_score_output,f7358cdd2383a23c62016fda3e0a2427f510b00a,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5e2bba30773745dbf4fd4fb90bd1762aae524b5e,c367d1e3134b022584248f014a7b59640f1df7fb,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o,4,real_model_score_output,f7358cdd2383a23c62016fda3e0a2427f510b00a,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5eca8796afa57332b77efb229a632e49b196cbed,fe8355c92fdedf86b46847c533ca17f018bc7679,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_1|5_human_2,"{""score"":4}",qwen3_4b_r0a_direct,1,real_model_score_output,d60888c5aa49ee95759f7d2fd8e7676d7e1c7d28,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5eca8796afa57332b77efb229a632e49b196cbed,fe8355c92fdedf86b46847c533ca17f018bc7679,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_1|5_human_2,"{""score"":5}",EduBenchEvaluator|deepseek-r1|gpt-4o|qwq-plus,4,real_model_score_output,d60888c5aa49ee95759f7d2fd8e7676d7e1c7d28,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5ff081c980585ba9afd89d705a7828072fde7f3f,80b4f169dced8f900b4d6467567222045b1c13a3,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-v3|gpt-4o,3,real_model_score_output,7ef42a527b42f2a28af4902a8c30cf34fd54e833,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,5ff081c980585ba9afd89d705a7828072fde7f3f,80b4f169dced8f900b4d6467567222045b1c13a3,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2,"{""score"":5}",EduBenchEvaluator|qwq-plus,2,real_model_score_output,7ef42a527b42f2a28af4902a8c30cf34fd54e833,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,62480a4f0a57615bda9981f707cdf04cd375e6c8,be118d9b688820786d8ed06e18434dce075e2b85,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2,"{""score"":4}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o,5,real_model_score_output,d1109a576305c8137231e074118413b28e560184,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,62480a4f0a57615bda9981f707cdf04cd375e6c8,be118d9b688820786d8ed06e18434dce075e2b85,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_zh.jsonl,5_human_1|5_human_2,"{""score"":5}",qwq-plus,1,real_model_score_output,d1109a576305c8137231e074118413b28e560184,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,64e0d4ec83c72724ed69333e379f7fbbfd275555,182ead73c7c9bef64c812e1c3366635156817f15,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_1|5_human_2,"{""score"":5}",EduBenchEvaluator,1,real_model_score_output,e1d0cbd0d552307dbdf3593f03184ab9db5acbbf,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,659b7682522b73e534addcc343f76753ecd24f8c,6ee4a63a27ca8efb648e5b9a6d471b40f538089f,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_2|5_human_3,"{""score"":4}",deepseek-v3|gpt-4o|qwq-plus,3,real_model_score_output,0ff500702f481e0efc9d9147e82b90fde7ea536b,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,659b7682522b73e534addcc343f76753ecd24f8c,6ee4a63a27ca8efb648e5b9a6d471b40f538089f,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,0ff500702f481e0efc9d9147e82b90fde7ea536b,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,661f9b91a67dbdfa38a6b511275e3e1b208be433,3355c2772a62c5b8736da4f74d3aa9f79fde0f3d,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,a26ec0b8025510013082b86721fcf5899fe16465,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,680681eaf296d7b0fc601c4e9f941a833546f624,f705a20fd802b901fb36788b9a24a96983b5ab1e,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":4}",deepseek-v3|gpt-4o,2,real_model_score_output,811fd6fa66a8412945ef585b689854f9c069d0d1,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,680681eaf296d7b0fc601c4e9f941a833546f624,f705a20fd802b901fb36788b9a24a96983b5ab1e,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_1|5_human_2|5_human_3,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,811fd6fa66a8412945ef585b689854f9c069d0d1,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,6c205c3e9f4cf165afb08e79d58eb6ab21548c15,5ffceb52c2088afbfedd9d157f13a2b675c5dc95,mid_to_high_real_model_error,3,4,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_2|5_human_3,"{""score"":4}",deepseek-v3,1,real_model_score_output,b24ecabd18e7b1d84f4185ab7ae6e9babe130351,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r7a_score_only_reason_covered,edubench_r7a_score_only_reason_covered_real_dpo_train,6c205c3e9f4cf165afb08e79d58eb6ab21548c15,5ffceb52c2088afbfedd9d157f13a2b675c5dc95,mid_to_high_real_model_error,3,5,3,score_only,False,,da39a3ee5e6b4b0d3255bfef95601890afd80709,label_consistent_metric_model_reason_recovered,True,3,5_merge_human_metric_en.jsonl,5_human_2|5_human_3,"{""score"":5}",EduBenchEvaluator,1,real_model_score_output,b24ecabd18e7b1d84f4185ab7ae6e9babe130351,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
