sample_id,question_key,question_group_id,metric,language,subject,gold_label,human_1,human_2,human_3,human_agreement_pattern,question,answer,rubric,metadata,recovered_reason_summary,rationale_match_status,rationale_score_phrase,rationale_score_phrase_consistency,score_phrase_conflict_flag,hidden_failure_candidate_type,failure_mode_auto,confidence_weight,recommended_training_use
1905d9dcdf2880df39d9d380624436abd892da5a,ffed2f3bb93a32c1cf81521951774f896b3283f4,ffed2f3bb93a32c1cf81521951774f896b3283f4,Scenario Element Integration,en,Biology,2,2.0,2.0,2.0,2.0/2.0/2.0,"Question: Which part of the plant is responsible for photosynthesis?
A) Roots
B) Stems
C) Leaves
D) Flowers

Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","{
  ""reasoning"": ""Photosynthesis is a process by which plants, algae, and some bacteria convert light energy into chemical energy. This process primarily requires sunlight, water, and carbon dioxide to produce oxygen and glucose. The location where this transformation takes place in a plant must be exposed to sunlight to effectively carry out the process. Among the options given, one part of the plant is particularly adapted for capturing light and contains chloroplasts, which are essential for photosynthesis. Considering the function and structure of each option - roots, stems, leaves, and flowers - we can deduce which part is best suited for conducting photosynthesis based on its exposure to light and the presence of necessary cellular components.""
}","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, possibly overlooks minor details but does not affect overall results."", ""3: Some use of scenario information, but integration is shallow; personalization or contextual fit is average."", ""2: Only surface-level reference to scenario information; did not integrate core elements effectively; weak contextual connection."", ""1: Completely ignored scenario-specific information; output is generic, templated, and irrelevant to the scenario.""]","Scenario: Idea Provision
Subject: Biology
Education Level: Elementary School
Language: en
Metric Group: Scenario Adaptability",未结合场景要素（如学生背景或偏好），个性化不足。 / 未参考学生背景、偏好等场景要素，导致个性化内容缺失。 / 未将学生背景、偏好等场景信息融入分析，导致内容普适性强而个性化弱。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,missing_key_point,0.8500,weak_evidence_positive
c17a610f41afcb064ec903fbafb4e67c2fafd59e,ffed2f3bb93a32c1cf81521951774f896b3283f4,ffed2f3bb93a32c1cf81521951774f896b3283f4,Scenario Element Integration,en,Biology,2,2.0,2.0,2.0,2.0/2.0/2.0,"Question: Which part of the plant is responsible for photosynthesis?
A) Roots
B) Stems
C) Leaves
D) Flowers

Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","```json
{
  ""Reasoning Provided"": ""To determine which part of the plant is responsible for photosynthesis, we need to understand the process of photosynthesis and the role of different plant structures. Photosynthesis is the process by which plants convert light energy into chemical energy, primarily using carbon dioxide and water. This process requires specialized structures that can capture light efficiently and have the necessary cellular machinery to perform the chemical reactions. Let's analyze each option: A) Roots - Roots are primarily responsible for absorbing water and nutrients from the soil, but they are not exposed to light and lack the structures needed for photosynthesis. B) Stems - While stems can sometimes perform photosynthesis, especially in plants with green stems, their primary role is to support the plant and transport water, nutrients, and food. C) Leaves - Leaves are typically flat and broad, maximizing their surface area to capture sunlight. They contain chloroplasts, the organelles where photosynthesis occurs, making them the primary site for this process. D) Flowers - Flowers are involved in reproduction and are not primarily designed for photosynthesis. Based on these considerations, the part of the plant most specialized for photosynthesis is likely the one that is optimized for light capture and contains chloroplasts.""
}
```","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, possibly overlooks minor details but does not affect overall results."", ""3: Some use of scenario information, but integration is shallow; personalization or contextual fit is average."", ""2: Only surface-level reference to scenario information; did not integrate core elements effectively; weak contextual connection."", ""1: Completely ignored scenario-specific information; output is generic, templated, and irrelevant to the scenario.""]","Scenario: Idea Provision
Subject: Biology
Education Level: Elementary School
Language: en
Metric Group: Scenario Adaptability",,question_answer_unmatched,,no_score_phrase,0,unclear,unclear,0.2000,review_only
3f9f3a828b886a38e49aaea66516138ddb71f9d8,ffed2f3bb93a32c1cf81521951774f896b3283f4,ffed2f3bb93a32c1cf81521951774f896b3283f4,Scenario Element Integration,en,Biology,2,2.0,2.0,2.0,2.0/2.0/2.0,"Question: Which part of the plant is responsible for photosynthesis?
A) Roots
B) Stems
C) Leaves
D) Flowers

Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","```json
{
  ""Reasoning Provided"": {
    ""Photosynthesis Process"": ""Photosynthesis converts sunlight into energy using chlorophyll, requiring light, carbon dioxide, and water."",
    ""Roots Function"": ""Roots anchor the plant and absorb water/nutrients but lack chlorophyll and light exposure, ruling out A."",
    ""Stems Function"": ""Stems transport nutrients and may photosynthesize in some plants (e.g., cacti), but are not the primary site in most plants, making B less likely."",
    ""Leaves Function"": ""Leaves contain abundant chlorophyll, have structures like stomata for gas exchange, and are adapted for maximizing sunlight absorption, strongly supporting C."",
    ""Flowers Function"": ""Flowers focus on reproduction, not photosynthesis, eliminating D."",
    ""Conclusion"": ""While exceptions exist, leaves are the primary photosynthetic organ in most plants.""
  }
}
```","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, possibly overlooks minor details but does not affect overall results."", ""3: Some use of scenario information, but integration is shallow; personalization or contextual fit is average."", ""2: Only surface-level reference to scenario information; did not integrate core elements effectively; weak contextual connection."", ""1: Completely ignored scenario-specific information; output is generic, templated, and irrelevant to the scenario.""]","Scenario: Idea Provision
Subject: Biology
Education Level: Elementary School
Language: en
Metric Group: Scenario Adaptability",,question_answer_unmatched,,no_score_phrase,0,unclear,unclear,0.2000,review_only
d47f50d9f862f2b3b38b2bce2d879ce46d379e2b,6ae2184d2c28a7dffc1319a61a68cf2584970be2,6ae2184d2c28a7dffc1319a61a68cf2584970be2,Content Relevance & Scope Control,en,General Pedagogy,2,2.0,2.0,2.0,2.0/2.0/2.0,"Knowledge Point: Constructivist Learning Theory
Based on this knowledge point, provide ""Teaching Materials"": Teaching materials should include teaching objectives, key points and difficulties, classroom activity design, etc., in JSON format.","Here is an example of how you might structure teaching materials based on the constructivist learning theory in JSON format. This example focuses on a high school biology class about plant cell structure.

```json
{
  ""Course"": ""Biology"",
  ""Topic"": ""Plant Cell Structure"",
  ""GradeLevel"": ""High School"",
  ""ConstructivistLearningTheory"": true,
  ""TeachingObjectives"": {
    ""OverallObjective"": ""Students will be able to understand and explain the unique features of plant cells that differentiate them from animal cells."",
    ""SpecificObjectives"": [
      ""Identify and describe the main parts of a plant cell, including chloroplasts, cell wall, and vacuole."",
      ""Compare and contrast plant and animal cells."",
      ""Conduct experiments to observe and analyze the functions of different components of a plant cell.""
    ]
  },
  ""KeyPointsAndDifficulties"": {
    ""KeyPoints"": [
      ""The presence and function of chloroplasts in photosynthesis."",
      ""The role of the cell wall in providing structural support and protection."",
      ""The importance of the large central vacuole for storing water and maintaining cell turgor.""
    ],
    ""Difficulties"": [
      ""Understanding the microscopic level of cellular structures."",
      ""Differentiating between the various organelles and their specific roles."",
      ""Applying theoretical knowledge to practical experimental setups.""
    ]
  },
  ""ClassroomActivityDesign"": {
    ""Introduction"": {
      ""Activity"": ""Discussion and Brainstorming"",
      ""Description"": ""Begin with a discussion about what students already know about cells and plants. Encourage brainstorming ideas about why plants have unique structures compared to animals.""
    },
    ""MainActivities"": [
      {
        ""Activity"": ""Interactive Model Building"",
        ""Description"": ""Provide students with materials to build physical models of plant cells, emphasizing the placement and function of each part. Discuss as a group after construction.""
      },
      {
        ""Activity"": ""Microscope Observation"",
        ""Description"": ""Use microscopes to observe actual plant cells. Have students draw and label what they see, focusing on distinguishing features like chloroplasts and the cell wall.""
      },
      {
        ""Activity"": ""Comparative Analysis"",
        ""Description"": ""Compare observed plant cells with images or slides of animal cells. Facilitate a discussion on the differences and their implications.""
      }
    ],
    ""Conclusion"": {
      ""Activity"": ""Group Presentation"",
      ""Description"": ""Divide students into groups and have each present their findings from the day's activities, focusing on the unique aspects of plant cells and their functions.""
    }
  }
}
```

This JSON object provides a structured approach to teaching plant cell structure using constructivist learning principles, which emphasize active learning, collaboration, and the application of knowledge in real-world contexts.","[""5: Content is highly relevant to the specified topic/theme/question; strictly within required difficulty/scope/discipline without redundant or irrelevant information."", ""4: Overall relevance is high; scope control is good with possibly a small amount of slightly off-topic or mildly overreaching information."", ""3: Mostly relevant, but includes some off-topic or out-of-scope content; scope control needs improvement."", ""2: Poor relevance; includes a significant amount of irrelevant information or is largely outside scope."", ""1: Content is largely irrelevant or completely outside the specified scope.""]","Scenario: Teaching Material Generation
Subject: General Pedagogy
Education Level: Undergraduate
Language: en
Metric Group: Scenario Adaptability",,question_answer_unmatched,,no_score_phrase,0,unclear,unclear,0.2000,review_only
0a2cdf9b3f6bdc6f89db168c31be1e2a31b9ba5e,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,Error Identification & Correction Precision,en,Theoretical Economics,2,2.0,2.0,2.0,2.0/2.0/2.0,"Question: Explain the concept of Nash Equilibrium in game theory and provide an example.
Student's Answer: Nash Equilibrium is a situation in a game where each player's strategy is optimal given the strategies of all other players. No player can benefit by changing their strategy while the other players keep theirs unchanged. An example would be the Prisoner's Dilemma, where both prisoners choose to betray each other although they would receive a better outcome if they both stayed silent.
Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in JSON format.","```json
{
  ""Score"": 8,
  ""Scoring Details"": {
    ""Correctness"": 2,
    ""Explanation"": 3,
    ""ExampleAccuracy"": 1,
    ""Clarity"": 2
  },
  ""PersonalizedFeedback"": [
    ""The concept of Nash Equilibrium is correctly identified, which is a significant step."",
    ""However, the explanation could be more detailed. It might help to mention that in a Nash Equilibrium, each player has no incentive to deviate from their chosen strategy, assuming the other players' strategies remain unchanged."",
    ""The example provided is accurate, but it could be elaborated further. For instance, you could describe the payoff matrix for the Prisoner's Dilemma and explain why the equilibrium occurs at the point where both prisoners betray each other, even though mutual cooperation would yield a better outcome."",
    ""Your answer is clear enough, but providing more context or additional details would improve its comprehensiveness.""
  ]
}
```","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissions or less-than-perfect advice."", ""3: Identified some errors but with clear omissions or false positives; suggestions are partially correct but may lack clarity, completeness or optimality."", ""2: Inaccurate error detection with critical omissions or many false positives; suggestions contain errors or are hard to comprehend."", ""1: Completely failed to detect errors; provided entirely incorrect or misleading correction advice.""]","Scenario: Automatic Grading
Subject: Theoretical Economics
Education Level: Undergraduate
Language: en
Metric Group: Factual & Reasoning Accuracy",,question_answer_unmatched,,no_score_phrase,0,unclear,unclear,0.2000,review_only
107a460ba82cd473b9a08a5d43257a7f1d336874,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,Error Identification & Correction Precision,en,Theoretical Economics,2,2.0,2.0,2.0,2.0/2.0/2.0,"Question: Explain the concept of Nash Equilibrium in game theory and provide an example.
Student's Answer: Nash Equilibrium is a situation in a game where each player's strategy is optimal given the strategies of all other players. No player can benefit by changing their strategy while the other players keep theirs unchanged. An example would be the Prisoner's Dilemma, where both prisoners choose to betray each other although they would receive a better outcome if they both stayed silent.
Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in JSON format.","```json
{
  ""Score"": 8,
  ""Scoring Details"": {
    ""Concept Explanation"": 4,
    ""Example Provided"": 4,
    ""Clarity and Accuracy"": 0
  },
  ""Personalized Feedback"": ""Your explanation of Nash Equilibrium is accurate and concise, capturing the essence of the concept well. The example of the Prisoner's Dilemma is also appropriate and effectively illustrates the idea of Nash Equilibrium. However, the explanation could be slightly improved by mentioning that in Nash Equilibrium, no player has an incentive to deviate unilaterally from their strategy. Additionally, while the example is correct, it might be beneficial to briefly explain why both prisoners choosing to betray each other constitutes a Nash Equilibrium. Overall, good job!""
}
```","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissions or less-than-perfect advice."", ""3: Identified some errors but with clear omissions or false positives; suggestions are partially correct but may lack clarity, completeness or optimality."", ""2: Inaccurate error detection with critical omissions or many false positives; suggestions contain errors or are hard to comprehend."", ""1: Completely failed to detect errors; provided entirely incorrect or misleading correction advice.""]","Scenario: Automatic Grading
Subject: Theoretical Economics
Education Level: Undergraduate
Language: en
Metric Group: Factual & Reasoning Accuracy",错误认为需补充定义，学生已涵盖要点。 / 误判需要补充定义，学生已准确回答要点。 / 错误认为需补充定义，学生答案已涵盖相关要点，反馈与实际内容不符。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.8500,weak_evidence_positive
25a37166756d804397ce1540111f9b80f5bd477b,c367d1e3134b022584248f014a7b59640f1df7fb,c367d1e3134b022584248f014a7b59640f1df7fb,Higher-Order Thinking & Skill Development,zh,Clinical Medicine,2,2.0,2.0,2.0,2.0/2.0/2.0,"学生画像：学生的画像：{'姓名': '王小明', '年龄': 21, '年级': '大三', '专业': '临床医学', '学习风格': '偏好视觉学习', '兴趣': '外科手术、病理学', '当前挑战': '在解剖学应用上有困难', '目标': '提高解剖学的实际应用能力'}
请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json
{
  ""学生"": {
    ""姓名"": ""王小明"",
    ""年龄"": 21,
    ""年级"": ""大三"",
    ""专业"": ""临床医学"",
    ""个性化学习内容或任务"": [
      {
        ""学习风格"": ""偏好视觉学习"",
        ""内容"": ""观看高质量的解剖学视频教程，包括详细的3D解剖模型动画。"",
        ""任务"": ""完成每个视频后的在线测验，检验对解剖知识的理解。""
      },
      {
        ""兴趣"": ""外科手术"",
        ""内容"": ""研究外科手术相关的解剖结构和操作技巧。"",
        ""任务"": ""参与模拟手术训练，实际操作相关解剖部位。""
      },
      {
        ""兴趣"": ""病理学"",
        ""内容"": ""了解与解剖学相关的常见病理变化及其影响。"",
        ""任务"": ""查阅病理学文献，总结并制作解剖学与病理学关联的知识卡片。""
      },
      {
        ""当前挑战"": ""在解剖学应用上有困难"",
        ""内容"": ""加强实践操作，通过实验室练习提高解剖技能。"",
        ""任务"": ""每周至少完成一次解剖学实验，记录实验过程和心得。""
      },
      {
        ""目标"": ""提高解剖学的实际应用能力"",
        ""内容"": ""将解剖学知识应用于临床病例分析中。"",
        ""任务"": ""选择几个典型病例进行分析，结合解剖学知识提出初步诊断建议。""
      }
    ]
  }
}
```","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要高阶思维的活动或问题。"", ""1分： 完全忽视高阶思维培养，仅限于死记硬背或简单重复，甚至可能因提供过于简化或固化的答案而阻碍思维发展。""]","Scenario: Personalized Learning Support
Subject: Clinical Medicine
Education Level: Undergraduate
Language: zh
Metric Group: Pedagogical Application","病例分析任务有一定挑战性，但缺乏系统性高阶能力培养设计。 / 任务集中于信息复现，""提出诊断建议""缺乏临床思维引导设计。 / 任务以“观看、记录、总结”为主，未涉及解剖学知识的临床转化（如“手术方案设计”“并发症预防”），完全忽视批判性思维与问题解决能力培养。",metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.8500,weak_evidence_positive
f5dbe00c4a0fb5c4c818e8c652cdcdec09c3d65a,33f24cdef61905293c51bb59ca561c1f2cef3965,33f24cdef61905293c51bb59ca561c1f2cef3965,"Motivation, Guidance & Positive Feedback",zh,History,2,2.0,2.0,3.0,2.0/2.0/3.0,"问题：请简述第二次世界大战的主要参战国和其领导者。
原答案：第二次世界大战的主要参战国包括德国的希特勒、美国的罗斯福、法国的拿破仑和苏联的列宁。
你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","```json
{
  ""纠错后答案"": {
    ""主要参战国"": [
      ""德国"": ""希特勒"",
      ""意大利"": ""墨索里尼"",
      ""日本"": ""东条英机"",
      ""美国"": ""罗斯福"",
      ""英国"": ""丘吉尔"",
      ""苏联"": ""斯大林""
    ]
  },
  ""纠错说明"": {
    ""拿破仑"": ""拿破仑是法国历史上的人物，活跃在19世纪初期，并未参与第二次世界大战。因此，原答案中提到的‘法国的拿破仑’是错误的。"",
    ""列宁"": ""列宁是俄国革命家，主要活动时期是在20世纪初，他于1924年去世，因此在第二次世界大战期间已经不在世。第二次世界大战中苏联的主要领导者是斯大林，而非列宁。""
  }
}
```","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]","Scenario: Error Correction
Subject: History
Education Level: Middle School
Language: zh
Metric Group: Pedagogical Application",,question_answer_unmatched,,no_score_phrase,0,unclear,unclear,0.2000,review_only
630a88341b60ad40afcd43bf6bf3967c515b8803,33f24cdef61905293c51bb59ca561c1f2cef3965,33f24cdef61905293c51bb59ca561c1f2cef3965,"Motivation, Guidance & Positive Feedback",zh,History,2,2.0,2.0,2.0,2.0/2.0/2.0,"问题：请简述第二次世界大战的主要参战国和其领导者。
原答案：第二次世界大战的主要参战国包括德国的希特勒、美国的罗斯福、法国的拿破仑和苏联的列宁。
你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","```json
{
  ""纠错后答案"": ""第二次世界大战的主要参战国包括德国的阿道夫·希特勒、美国的富兰克林·罗斯福、英国的温斯顿·丘吉尔以及苏联的约瑟夫·斯大林。"",
  ""纠错说明"": {
    ""法国的拿破仑"": ""拿破仑是19世纪初的人物，与二战无关。正确的应该是提到英国及其领导人温斯顿·丘吉尔，在二战期间他领导了英国对抗轴心国。"",
    ""苏联的列宁"": ""列宁在1924年就已经去世，而苏联在二战时期的领导人是约瑟夫·斯大林。""
  }
}
```","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]","Scenario: Error Correction
Subject: History
Education Level: Middle School
Language: zh
Metric Group: Pedagogical Application",仅进行纠错，未体现对学习者的鼓励和支持，未使用积极建设性语言，未引导思考，激励引导不足。 / 未使用积极语言，反馈内容单薄（如“正确的应该是提到英国”），缺乏对历史学习方法的引导（如“对比不同阵营领导人”）。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.8500,weak_evidence_positive
63ab64773fb76fbe6cba302eed79041a8316bb7c,33f24cdef61905293c51bb59ca561c1f2cef3965,33f24cdef61905293c51bb59ca561c1f2cef3965,"Motivation, Guidance & Positive Feedback",zh,History,2,2.0,2.0,3.0,2.0/2.0/3.0,"问题：请简述第二次世界大战的主要参战国和其领导者。
原答案：第二次世界大战的主要参战国包括德国的希特勒、美国的罗斯福、法国的拿破仑和苏联的列宁。
你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","{
    ""纠错后答案"": ""第二次世界大战的主要参战国包括德国、美国、法国和苏联。其领导者分别是德国的阿道夫·希特勒、美国的富兰克林·罗斯福、法国的夏尔·戴高乐和苏联的约瑟夫·斯大林。"",
    ""纠错说明"": ""原答案中存在以下错误：1. 拿破仑是19世纪法国皇帝，与二战无关；2. 列宁是苏联的创始人，但他在1924年去世，并未参与二战；3. 法国在二战期间的领导者是夏尔·戴高乐，而非拿破仑；4. 苏联在二战期间的领导者是约瑟夫·斯大林，而非列宁。纠错后的答案准确反映了二战主要参战国及其当时的领导者。""
}","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]","Scenario: Error Correction
Subject: History
Education Level: Middle School
Language: zh
Metric Group: Pedagogical Application",答案仅专注于纠错，未体现对学生的鼓励和支持，没有使用积极、建设性的语言，也未引导学生进行深入思考，激励引导方面表现不足。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.8500,weak_evidence_positive
f0c923e09065792432b0f588a7eb74ea86409797,33f24cdef61905293c51bb59ca561c1f2cef3965,33f24cdef61905293c51bb59ca561c1f2cef3965,"Motivation, Guidance & Positive Feedback",zh,History,2,2.0,2.0,2.0,2.0/2.0/2.0,"问题：请简述第二次世界大战的主要参战国和其领导者。
原答案：第二次世界大战的主要参战国包括德国的希特勒、美国的罗斯福、法国的拿破仑和苏联的列宁。
你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","```json
{
    ""纠错后答案"": ""第二次世界大战的主要参战国及其领导者包括：德国的阿道夫·希特勒（Adolf Hitler）、美国的富兰克林·罗斯福（Franklin D. Roosevelt）、英国的温斯顿·丘吉尔（Winston Churchill）、苏联的约瑟夫·斯大林（Joseph Stalin）、意大利的贝尼托·墨索里尼（Benito Mussolini）和日本的裕仁天皇（昭和天皇，实际军事决策者为东条英机）。法国在战争初期被德国占领，后分为维希法国（菲利普·贝当）和自由法国（夏尔·戴高乐）两部分。"",
    ""纠错说明"": {
        ""原答案错误1"": ""法国领导人拿破仑属于19世纪，与二战无关。纠错后补充维希法国（贝当）和自由法国（戴高乐）。"",
        ""原答案错误2"": ""苏联领导人列宁于1924年逝世，二战期间苏联领导人为斯大林。"",
        ""补充遗漏"": ""原答案未提及英国（丘吉尔）、意大利（墨索里尼）、日本（裕仁天皇/东条英机）等关键参战国。"",
        ""时间线说明"": ""二战发生于1939-1945年，需确保人物与事件时间相符（如罗斯福为美国战时总统，1945年病逝后由杜鲁门接任）。""
    }
}
```","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]","Scenario: Error Correction
Subject: History
Education Level: Middle School
Language: zh
Metric Group: Pedagogical Application",主要完成纠错任务，未体现对学习者的鼓励和支持，未使用积极建设性语言，未引导深入思考，激励引导方面不足。 / 反馈仅完成错误修正功能，缺少学习激励元素，未采用建设性表达方式，缺乏思维拓展引导，正向引导效果欠佳。,metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,missing_key_point,0.8500,weak_evidence_positive
a5b40ba0a800e6ec0da88e7d0591d092caa41ae1,fdcc493923c6536e26519ec07f9693ca405da624,fdcc493923c6536e26519ec07f9693ca405da624,"Motivation, Guidance & Positive Feedback",zh,English,2,2.0,2.0,3.0,2.0/2.0/3.0,"问题：What is the past tense of the verb 'run'?
原答案：The past tense of 'run' is 'runned'.
你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","```json
{
  ""纠错后答案"": ""The past tense of 'run' is 'ran'."",
  ""纠错说明"": ""原答案错误地将 'run' 的过去式拼写为 'runned'，正确的拼写是 'ran'。""
}
```","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]","Scenario: Error Correction
Subject: English
Education Level: Elementary School
Language: zh
Metric Group: Pedagogical Application","使用否定词""错误地""，缺乏建设性指导（如建议学习方法）。 / 完全缺失正向引导，建议改为""你的尝试体现了对规则动词的理解，接下来我们重点突破不规则动词""。",metric_rationale_recovered,,no_score_phrase,0,weak_evidence_positive,missing_key_point,0.8500,weak_evidence_positive
08554936f4982f9a49b0ecb237ab00fa29370010,0a3152b6a40fc98b07a15855ba40ec0882507e78,0a3152b6a40fc98b07a15855ba40ec0882507e78,Error Identification & Correction Precision,zh,History,2,2.0,2.0,2.0,2.0/2.0/2.0,"问题：在研究中世纪封建制度发展的过程中，下列哪些因素对其演变起到了关键作用？（可选择多个）
A. 农奴制
B. 城市化进程
C. 十字军东征
D. 文艺复兴
E. 黑死病的流行
F. 军事科技的进步
学生的答案：['A', 'C', 'E', 'F']
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json
{
  ""评分"": 3,
  ""评分细节"": {
    ""正确答案"": [""A"", ""C"", ""E"", ""F""],
    ""学生答案"": [""A"", ""C"", ""E"", ""F""],
    ""未选中但正确的选项"": [],
    ""错误选中的选项"": []
  },
  ""个性化反馈"": [
    ""你的答案是正确的。农奴制、十字军东征、黑死病的流行以及军事科技的进步确实对中世纪封建制度的发展产生了重要影响。""
  ]
}
```","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完全错误的纠正建议，起到了误导作用。""]","Scenario: Automatic Grading
Subject: History
Education Level: PhD
Language: zh
Metric Group: Factual & Reasoning Accuracy","未充分利用""未选中但正确""字段，导致错失深入分析B/D选项错误根源的重要机会。 / 空置""未选中但正确""字段，错失分析B/D选项错误原因的机会。 / 未识别任何错误（包括可能存在的F误选），纠正建议功能失效。",metric_rationale_recovered,,no_score_phrase,0,format_auxiliary,format_violation,0.9000,format_auxiliary
