sample_id,question_key,metric,language,subject,gold_label,reason_available,reason_source,a0_training_use,a0_failure_mode,exp21_candidate_type,existing_low_to_high_hard_negative_count,current_annotation_status,needs_annotation_fields,teacher_prompt_priority,question_preview,answer_preview,rubric_preview
02169e6cc6f86f682c0b04047827e32859533603,182ead73c7c9bef64c812e1c3366635156817f15,Scenario Element Integration,en,Mathematics,2,True,a0_recovered_human_reason,weak_evidence_positive,insufficient_evidence,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,"Question: What is the value of 5 + 3? Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","{ ""Reasoning Provided"": ""To find the value of 5 + 3, one would start with the number 5 and then add 3 to it. This operation is based on the principle of addition, which combines two quantities into a single quantity. In this case, you are c","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, pos"
64e0d4ec83c72724ed69333e379f7fbbfd275555,182ead73c7c9bef64c812e1c3366635156817f15,Higher-Order Thinking & Skill Development,en,Mathematics,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"Question: What is the value of 5 + 3? Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","{ ""Reasoning Provided"": ""To find the value of 5 + 3, one would start with the number 5 and then add 3 to it. This operation is based on the principle of addition, which combines two quantities into a single quantity. In this case, you are c","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moder"
6cc46157fcf2aa5b87cd72293be48481a7e5dacc,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,Instruction Following & Task Completion,en,Theoretical Economics,2,True,a0_recovered_human_reason,weak_evidence_positive,task_constraint_violation,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,Question: Explain the concept of Nash Equilibrium in game theory and provide an example. Student's Answer: Nash Equilibrium is a situation in a game where each player's strategy is optimal given the strategies of all other players. No playe,"```json { ""Score"": 4, ""ScoringDetails"": { ""ConceptUnderstanding"": 2, ""ExampleRelevance"": 2, ""ExplanationClarity"": 1, ""TotalPossiblePoints"": 5 }, ""PersonalizedFeedback"": { ""Positive"": ""You correctly identified the concept of Nash Equilibrium","[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well a"
88b5d66ecdaa22219bcf781219d169f927292631,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,Reasoning Process Rigor,en,Theoretical Economics,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,Question: Explain the concept of Nash Equilibrium in game theory and provide an example. Student's Answer: Nash Equilibrium is a situation in a game where each player's strategy is optimal given the strategies of all other players. No playe,"```json { ""Score"": 4, ""ScoringDetails"": { ""ConceptUnderstanding"": 2, ""ExampleRelevance"": 2, ""ExplanationClarity"": 1, ""TotalPossiblePoints"": 5 }, ""PersonalizedFeedback"": { ""Positive"": ""You correctly identified the concept of Nash Equilibrium","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual steps or details that do n"
d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,Error Identification & Correction Precision,en,Theoretical Economics,2,True,a0_recovered_human_reason,weak_evidence_positive,insufficient_evidence,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,Question: Explain the concept of Nash Equilibrium in game theory and provide an example. Student's Answer: Nash Equilibrium is a situation in a game where each player's strategy is optimal given the strategies of all other players. No playe,"```json { ""Score"": 4, ""ScoringDetails"": { ""ConceptUnderstanding"": 2, ""ExampleRelevance"": 2, ""ExplanationClarity"": 1, ""TotalPossiblePoints"": 5 }, ""PersonalizedFeedback"": { ""Positive"": ""You correctly identified the concept of Nash Equilibrium","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with "
49f20dc5f6af7ac653a2b37a0b23e7ca31b165d9,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,"Motivation, Guidance & Positive Feedback",en,Theoretical Economics,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,Question: Explain the concept of Nash Equilibrium in game theory and provide an example. Student's Answer: Nash Equilibrium is a situation in a game where each player's strategy is optimal given the strategies of all other players. No playe,"```json { ""Score"": 4, ""ScoringDetails"": { ""ConceptUnderstanding"": 2, ""ExampleRelevance"": 2, ""ExplanationClarity"": 1, ""TotalPossiblePoints"": 5 }, ""PersonalizedFeedback"": { ""Positive"": ""You correctly identified the concept of Nash Equilibrium","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive language; provides use"
bc6c8aae4e012e80e2052e4e76cb7093dc61ed19,182ead73c7c9bef64c812e1c3366635156817f15,Scenario Element Integration,en,Mathematics,2,False,missing_human_reason,review_only,unclear,,0,needs_teacher_or_human_review,recover_or_write_reason|verify_failure_type|evidence_span|rubric_clause_alignment|score_cap_check|on_policy_hard_negative_generation,high,"Question: What is the value of 5 + 3? Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","```json { ""Reasoning Provided"": ""The problem requires adding two numbers, 5 and 3. To solve this, one can start with the number 5 and count upward by 3 units: 5 (as the starting point), then 6 (1), 7 (2), and 8 (3). This sequential counting","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, pos"
02fbb97fff18ecab49d50cbe8910f97d308edf43,182ead73c7c9bef64c812e1c3366635156817f15,Higher-Order Thinking & Skill Development,en,Mathematics,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"Question: What is the value of 5 + 3? Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","```json { ""Reasoning Provided"": ""The problem requires adding two numbers, 5 and 3. To solve this, one can start with the number 5 and count upward by 3 units: 5 (as the starting point), then 6 (1), 7 (2), and 8 (3). This sequential counting","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moder"
99ee00e67c233631f8bb07a1e43857a7d70cb3d7,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Instruction Following & Task Completion,en,Business Administration,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces is a framework for analyzing the competitive environment of an industry, which helps in understanding where power lies in a business situation. The analysis involves assessing five key areas: the threat ","[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task; core goals are well a"
d021378797211e9f48512fc7019b88702c46b63d,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Content Relevance & Scope Control,en,Business Administration,5,True,a0_clean_high_recovered_human_reason,,,train_high_false_positive_candidates,0,weak_high_control,verify_spurious_risk_flag,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces is a framework for analyzing the competitive environment of an industry, which helps in understanding where power lies in a business situation. The analysis involves assessing five key areas: the threat ","[""5: Content is highly relevant to the specified topic/theme/question; strictly within required difficulty/scope/discipline without redundant or irrelevant information."", ""4: Overall relevance is high; scope control is good with possibly a "
7a5ae2c79851e40cccaf47deb5d4953023576ec9,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Scenario Element Integration,en,Business Administration,2,True,a0_recovered_human_reason,weak_evidence_positive,insufficient_evidence,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces is a framework for analyzing the competitive environment of an industry, which helps in understanding where power lies in a business situation. The analysis involves assessing five key areas: the threat ","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, pos"
a37abff5770cacb87d058dba9bd6df3bb94b41bb,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Domain Knowledge Accuracy,en,Business Administration,3,False,missing_human_reason,,,train_mid_borderline_candidates,0,needs_optional_review,optional_borderline_review,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces is a framework for analyzing the competitive environment of an industry, which helps in understanding where power lies in a business situation. The analysis involves assessing five key areas: the threat ","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of proficiency; minor shortcomin"
42105fa822e164898a078c1816996ecaf6bfe4d5,b8341c9d33cad1b053ba0bafa03c407e4791c4da,"Clarity, Simplicity & Inspiration",en,Business Administration,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces is a framework for analyzing the competitive environment of an industry, which helps in understanding where power lies in a business situation. The analysis involves assessing five key areas: the threat ","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-"
78a2f1f17b59206fae3cdedb6b11a9fef084b670,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Higher-Order Thinking & Skill Development,en,Business Administration,2,True,a0_recovered_human_reason,weak_evidence_positive,insufficient_evidence,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces is a framework for analyzing the competitive environment of an industry, which helps in understanding where power lies in a business situation. The analysis involves assessing five key areas: the threat ","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moder"
b98b50d95782304d48d08ccbe6eda435ec3f66c7,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Scenario Element Integration,en,Business Administration,2,True,a0_recovered_human_reason,weak_evidence_positive,surface_fluent_but_hidden_defect,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","```json { ""Reasoning Provided"": ""To answer this question, it is essential to understand the components of Porter's Five Forces framework and how they interact to shape the competitive environment of an industry. The framework includes five ","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, pos"
b53779ad0cb30b8d06a3305b451ef1c73411de43,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Domain Knowledge Accuracy,en,Business Administration,3,False,missing_human_reason,,,train_mid_borderline_candidates,0,needs_optional_review,optional_borderline_review,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","```json { ""Reasoning Provided"": ""To answer this question, it is essential to understand the components of Porter's Five Forces framework and how they interact to shape the competitive environment of an industry. The framework includes five ","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of proficiency; minor shortcomin"
a5b76b94f849ef3c81364bfd2a49a16777a2d7fa,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Reasoning Process Rigor,en,Business Administration,2,True,a0_recovered_human_reason,weak_evidence_positive,insufficient_evidence,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","```json { ""Reasoning Provided"": ""To answer this question, it is essential to understand the components of Porter's Five Forces framework and how they interact to shape the competitive environment of an industry. The framework includes five ","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual steps or details that do n"
6c5fed7f1c159d7a24e2032426abf24e23a3e809,b8341c9d33cad1b053ba0bafa03c407e4791c4da,"Clarity, Simplicity & Inspiration",en,Business Administration,3,True,raw_5grades_recovered_human_reason,,,train_mid_borderline_candidates,0,needs_optional_review,optional_borderline_review,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","```json { ""Reasoning Provided"": ""To answer this question, it is essential to understand the components of Porter's Five Forces framework and how they interact to shape the competitive environment of an industry. The framework includes five ","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-"
13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Higher-Order Thinking & Skill Development,en,Business Administration,2,True,a0_recovered_human_reason,weak_evidence_positive,missing_key_point,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","```json { ""Reasoning Provided"": ""To answer this question, it is essential to understand the components of Porter's Five Forces framework and how they interact to shape the competitive environment of an industry. The framework includes five ","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moder"
90e2dc006c55c677efcd3a103d36ec2a56ef40d1,2c3431500658778ea0788f7745c59f0b024746a9,Scenario Element Integration,en,Crop Science,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,Question: Which of the following factors is most crucial for determining the success of a crop in a particular region? A) Soil pH B) Seed variety C) Irrigation method D) Climate conditions Please provide reasoning based on this question. Do,"{ ""reasoning"": ""Climate conditions play a fundamental role in determining the success of a crop in a particular region. These conditions include temperature, rainfall, humidity, and sunlight, which directly affect the growth cycle, developm","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, pos"
442ab34434be5d5d0a5ccfefa007b86b000b7a09,2c3431500658778ea0788f7745c59f0b024746a9,"Clarity, Simplicity & Inspiration",en,Crop Science,5,True,a0_clean_high_recovered_human_reason,,,train_high_false_positive_candidates,0,weak_high_control,verify_spurious_risk_flag,medium,Question: Which of the following factors is most crucial for determining the success of a crop in a particular region? A) Soil pH B) Seed variety C) Irrigation method D) Climate conditions Please provide reasoning based on this question. Do,"{ ""reasoning"": ""Climate conditions play a fundamental role in determining the success of a crop in a particular region. These conditions include temperature, rainfall, humidity, and sunlight, which directly affect the growth cycle, developm","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-"
b51fe8038ded98685f2c18b27990ce26056dfc17,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Scenario Element Integration,en,Business Administration,2,True,a0_recovered_human_reason,weak_evidence_positive,surface_fluent_but_hidden_defect,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces framework is a strategic planning tool used to analyze the competitive forces at work in an industry. It helps companies understand the competitive intensity and profitability of their industry by examin","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, pos"
9f713f8e8f487e1ae37c730642a2cdf2a3232bd4,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Basic Factual Accuracy,en,Business Administration,5,True,a0_clean_high_recovered_human_reason,,,train_high_false_positive_candidates,0,weak_high_control,verify_spurious_risk_flag,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces framework is a strategic planning tool used to analyze the competitive forces at work in an industry. It helps companies understand the competitive intensity and profitability of their industry by examin","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are corr"
3624849d5e3d9a97bf8f9965e3f2aca0b53f7d66,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Domain Knowledge Accuracy,en,Business Administration,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces framework is a strategic planning tool used to analyze the competitive forces at work in an industry. It helps companies understand the competitive intensity and profitability of their industry by examin","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of proficiency; minor shortcomin"
2d8742717c5a1fc46198eaa86449278d000b91e5,b8341c9d33cad1b053ba0bafa03c407e4791c4da,"Clarity, Simplicity & Inspiration",en,Business Administration,3,True,raw_5grades_recovered_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces framework is a strategic planning tool used to analyze the competitive forces at work in an industry. It helps companies understand the competitive intensity and profitability of their industry by examin","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-"
1b5df375ab0c6d48d21dc9a88fd408b29454ff67,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Higher-Order Thinking & Skill Development,en,Business Administration,2,True,a0_recovered_human_reason,weak_evidence_positive,surface_fluent_but_hidden_defect,,6,weak_evidence_ready,evidence_span|rubric_clause_alignment|score_cap_check,high,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces framework is a strategic planning tool used to analyze the competitive forces at work in an industry. It helps companies understand the competitive intensity and profitability of their industry by examin","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moder"
8029f6e998ad373b6b04c192623cb544e2bc730b,2c3431500658778ea0788f7745c59f0b024746a9,Scenario Element Integration,en,Crop Science,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,Question: Which of the following factors is most crucial for determining the success of a crop in a particular region? A) Soil pH B) Seed variety C) Irrigation method D) Climate conditions Please provide reasoning based on this question. Do,"{ ""reasoning"": ""To determine the most crucial factor for the success of a crop in a particular region, one must consider how each option fundamentally impacts plant growth and development. Soil pH (A) is indeed important as it affects nutri","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, pos"
455548c77ef120ad15c7637c5c6f428257c51255,2c3431500658778ea0788f7745c59f0b024746a9,Domain Knowledge Accuracy,en,Crop Science,4,False,missing_human_reason,,,train_high_false_positive_candidates,0,weak_high_control,verify_spurious_risk_flag,medium,Question: Which of the following factors is most crucial for determining the success of a crop in a particular region? A) Soil pH B) Seed variety C) Irrigation method D) Climate conditions Please provide reasoning based on this question. Do,"{ ""reasoning"": ""To determine the most crucial factor for the success of a crop in a particular region, one must consider how each option fundamentally impacts plant growth and development. Soil pH (A) is indeed important as it affects nutri","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of proficiency; minor shortcomin"
790c2d0652ce2bee51cc14ad2676bffc98c5b81a,2c3431500658778ea0788f7745c59f0b024746a9,Higher-Order Thinking & Skill Development,en,Crop Science,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,Question: Which of the following factors is most crucial for determining the success of a crop in a particular region? A) Soil pH B) Seed variety C) Irrigation method D) Climate conditions Please provide reasoning based on this question. Do,"{ ""reasoning"": ""To determine the most crucial factor for the success of a crop in a particular region, one must consider how each option fundamentally impacts plant growth and development. Soil pH (A) is indeed important as it affects nutri","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moder"
cafc4197096943dc7f904944269aeb328b8e6d2c,dd136878ae93aa36b80dca8d0b02cf25011b6f5e,"Motivation, Guidance & Positive Feedback",en,Biology,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"Question: Explain the role of microRNAs in the regulation of gene expression in eukaryotic cells. Student's Answer: MicroRNAs (miRNAs) are small, non-coding RNA molecules that play a crucial role in regulating gene expression in eukaryotic ","```json { ""Score"": 9, ""Scoring Details"": { ""Accuracy"": 9, ""Completeness"": 9, ""Clarity"": 9, ""Relevance"": 10 }, ""Personalized Feedback"": ""Your answer provides a comprehensive overview of the role of microRNAs (miRNAs) in the regulation of gen","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive language; provides use"
61725aede8ed2f1879dae36d9b4f8a751b64787b,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Scenario Element Integration,en,Business Administration,2,False,missing_human_reason,review_only,unclear,,0,needs_teacher_or_human_review,recover_or_write_reason|verify_failure_type|evidence_span|rubric_clause_alignment|score_cap_check|on_policy_hard_negative_generation,high,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces framework is a tool for analyzing the competitive landscape of an industry by identifying and assessing five key competitive forces. These forces help to determine the attractiveness of an industry and t","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, pos"
1a65538b875ff84b2d301f7d0c2e795ac164ee2d,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Reasoning Process Rigor,en,Business Administration,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces framework is a tool for analyzing the competitive landscape of an industry by identifying and assessing five key competitive forces. These forces help to determine the attractiveness of an industry and t","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual steps or details that do n"
3619bfab0b91250bc3ea556c69173bce99a81aeb,b8341c9d33cad1b053ba0bafa03c407e4791c4da,"Clarity, Simplicity & Inspiration",en,Business Administration,3,False,missing_human_reason,,,,0,needs_optional_review,optional_borderline_review,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces framework is a tool for analyzing the competitive landscape of an industry by identifying and assessing five key competitive forces. These forces help to determine the attractiveness of an industry and t","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-"
971ddfe627f76a7b8e9a9e2c3def60171e09b44a,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Higher-Order Thinking & Skill Development,en,Business Administration,2,False,missing_human_reason,review_only,unclear,,0,needs_teacher_or_human_review,recover_or_write_reason|verify_failure_type|evidence_span|rubric_clause_alignment|score_cap_check|on_policy_hard_negative_generation,high,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","{ ""reasoning"": ""Porter's Five Forces framework is a tool for analyzing the competitive landscape of an industry by identifying and assessing five key competitive forces. These forces help to determine the attractiveness of an industry and t","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes guiding questions or moder"
06861366641747d8214ceee8efb257daab5915fd,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Scenario Element Integration,en,Business Administration,2,False,missing_human_reason,review_only,unclear,,0,needs_teacher_or_human_review,recover_or_write_reason|verify_failure_type|evidence_span|rubric_clause_alignment|score_cap_check|on_policy_hard_negative_generation,high,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","```json { ""Reasoning Provided"": { ""Understanding the Framework"": ""Recalling that Porter's Five Forces include Threat of New Entrants, Supplier Power, Buyer Power, Threat of Substitutes, and Industry Rivalry, and that each force must be diss","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; response is targeted, pos"
8f523807a604fbd46a94fbe2c09c106bf7dde80d,b8341c9d33cad1b053ba0bafa03c407e4791c4da,Basic Factual Accuracy,en,Business Administration,5,False,missing_human_reason,,,train_clean_high_controls,0,weak_high_control,verify_spurious_risk_flag,medium,"Question: Explain how Porter's Five Forces framework can be used to analyze the competitive environment of an industry. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in J","```json { ""Reasoning Provided"": { ""Understanding the Framework"": ""Recalling that Porter's Five Forces include Threat of New Entrants, Supplier Power, Buyer Power, Threat of Substitutes, and Industry Rivalry, and that each force must be diss","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are corr"
