record_id,source_file,source_row_index,metric_canonical,scenario_canonical,subject_canonical,education_level_canonical,language,generator_model,human_1,human_2,human_3,human_1_raw,human_2_raw,human_3_raw,human_1_5,human_2_5,human_3_5,human_mean_raw,human_mean_5,label_5,original_is_test_set,triple_key,question_key,answer_key
f10f7d29eeac3a2bdc36e8ccb8cbc002893ba897,results_merge.jsonl,370,Instruction Following & Task Completion,Personalized Learning Support,Chemistry,Undergraduate,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,9a0f83454632e760f54480e784218438c50314ea,5a8663d57769fe35066bd7a0879ffa16b30fef1f,ce97d58976f9bae97861a10bee651f913edddc8f
878b84e9b02c911c7675501990d6208edba40425,results_merge.jsonl,371,Content Relevance & Scope Control,Personalized Learning Support,Chemistry,Undergraduate,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,4a937b7dc6239e5322476062fbe933aaf0a1ea5d,5a8663d57769fe35066bd7a0879ffa16b30fef1f,ce97d58976f9bae97861a10bee651f913edddc8f
c021943d49cf5c3954a23850d408affdf525d0c3,results_merge.jsonl,372,Scenario Element Integration,Personalized Learning Support,Chemistry,Undergraduate,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,45620e0fe258656a0a7c376057925ea74bb1011e,5a8663d57769fe35066bd7a0879ffa16b30fef1f,ce97d58976f9bae97861a10bee651f913edddc8f
b1d90d90bf1a3ac7520c9999374395a210eb4706,results_merge.jsonl,373,"Personalization, Adaptation & Learning Support",Personalized Learning Support,Chemistry,Undergraduate,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,916929ae1cc11f028f4f60d23d4ba00b78a0b2b5,5a8663d57769fe35066bd7a0879ffa16b30fef1f,ce97d58976f9bae97861a10bee651f913edddc8f
bef113dd7f9c15d02ef1a6d6e18956de9c4cf8b6,results_merge.jsonl,374,Higher-Order Thinking & Skill Development,Personalized Learning Support,Chemistry,Undergraduate,en,deepseek-r1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,7daaf8fdd7cc96b31d3271d0010581c40ea19eb9,5a8663d57769fe35066bd7a0879ffa16b30fef1f,ce97d58976f9bae97861a10bee651f913edddc8f
bac076b8c1a50169c66069f680b1363c54bd10f0,results_merge.jsonl,375,Instruction Following & Task Completion,Personalized Learning Support,Business Administration,PhD,en,deepseek-v3,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.6666666666666665,3.6666666666666665,4,True,a9631815db6a086ebf738cbe3e1156e17797b4e6,e9eed454440c46c02b5f277a4e07dca9df17a713,ee8d45aea8912f8bc56011fac0ca2dca89abb93c
8395a14f7769f2c12f7355771c3d20683df50f01,results_merge.jsonl,376,Content Relevance & Scope Control,Personalized Learning Support,Business Administration,PhD,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,c2bbe67e15c427ed871b40c89dbb65a1bbaa6e98,e9eed454440c46c02b5f277a4e07dca9df17a713,ee8d45aea8912f8bc56011fac0ca2dca89abb93c
badb8b4fcac1c1880fdab0cd16df838cc28ca238,results_merge.jsonl,377,Scenario Element Integration,Personalized Learning Support,Business Administration,PhD,en,deepseek-v3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,False,3e155c61881837b132483e43d35ad78ac407d47e,e9eed454440c46c02b5f277a4e07dca9df17a713,ee8d45aea8912f8bc56011fac0ca2dca89abb93c
aa51a6e2746f1fcbe8087c77e5921505d913deca,results_merge.jsonl,378,"Personalization, Adaptation & Learning Support",Personalized Learning Support,Business Administration,PhD,en,deepseek-v3,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.6666666666666665,3.6666666666666665,4,True,9c9c708bee64434ec033bb12aaeffa7658fb71dc,e9eed454440c46c02b5f277a4e07dca9df17a713,ee8d45aea8912f8bc56011fac0ca2dca89abb93c
4de4f09d8ef24b58efc3a813f1732cce515b5f81,results_merge.jsonl,379,Higher-Order Thinking & Skill Development,Personalized Learning Support,Business Administration,PhD,en,deepseek-v3,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.3333333333333335,3.3333333333333335,3,False,6ca61c1bcfba2de82cadfe0a9affe87688d502f1,e9eed454440c46c02b5f277a4e07dca9df17a713,ee8d45aea8912f8bc56011fac0ca2dca89abb93c
435780115596dad3fd133fd68773a38f115da4d2,results_merge.jsonl,380,Instruction Following & Task Completion,Personalized Learning Support,History,PhD,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,50c370bc500a96d29172b0d61df87d08628fa885,d00539f664d8114bd356fa92c00c5e44acb566b5,295fe226dc64a63debf1067afc478e6891d55579
67b0a5de626f78730be50b89b88bb08feee95841,results_merge.jsonl,381,Content Relevance & Scope Control,Personalized Learning Support,History,PhD,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,81c913f1030f5cd19ef6dbb856a390952a98c4a3,d00539f664d8114bd356fa92c00c5e44acb566b5,295fe226dc64a63debf1067afc478e6891d55579
df2d80aef14398fd110c4caaeb36dac01df1fee6,results_merge.jsonl,382,Scenario Element Integration,Personalized Learning Support,History,PhD,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,7ee4eb09c630a032cc0c8c7603f10909c65db46d,d00539f664d8114bd356fa92c00c5e44acb566b5,295fe226dc64a63debf1067afc478e6891d55579
81d3434da239657baaf8cfa38941880e13bffd3c,results_merge.jsonl,383,"Personalization, Adaptation & Learning Support",Personalized Learning Support,History,PhD,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,a5ed3117e6122397aa2353a44cc62a59737d0131,d00539f664d8114bd356fa92c00c5e44acb566b5,295fe226dc64a63debf1067afc478e6891d55579
10884df0656f2d19b1053d36c2ba4f8d6dcd06a0,results_merge.jsonl,384,Higher-Order Thinking & Skill Development,Personalized Learning Support,History,PhD,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,edfacd7e2ac230f5eff0a14e8a584ac2afb2a82d,d00539f664d8114bd356fa92c00c5e44acb566b5,295fe226dc64a63debf1067afc478e6891d55579
5ebf07fc43aedf8ef292e8e461309e7989e87ef2,results_merge.jsonl,385,Instruction Following & Task Completion,Personalized Learning Support,Military Science,Master,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,f9dfd0250c1ba241c02340ed84277a20c5f99734,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,46b56861fd7ffe0ce92c40d0f9e465ae3ffac3ee
d515aa2a3ee69239a9ab4a8636c455009e982d26,results_merge.jsonl,386,Content Relevance & Scope Control,Personalized Learning Support,Military Science,Master,en,qwen2.5-7b-instruct,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.333333333333333,4.333333333333333,4,True,0855ee2e4fd36240eb9b5732ca72fd050fcc24d0,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,46b56861fd7ffe0ce92c40d0f9e465ae3ffac3ee
a4331e4309568a52cbe30ad73bf71667922bd197,results_merge.jsonl,387,Scenario Element Integration,Personalized Learning Support,Military Science,Master,en,qwen2.5-7b-instruct,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.333333333333333,4.333333333333333,4,False,6228e073fdfd892b96c962bcf83300be70f78f81,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,46b56861fd7ffe0ce92c40d0f9e465ae3ffac3ee
dfdf41ab0a8e7f1fe1e278283e903e6b7e13bc11,results_merge.jsonl,388,"Personalization, Adaptation & Learning Support",Personalized Learning Support,Military Science,Master,en,qwen2.5-7b-instruct,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.333333333333333,4.333333333333333,4,False,3bcd1029b5226cc070bececd90a682b90d198326,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,46b56861fd7ffe0ce92c40d0f9e465ae3ffac3ee
6a0dbf8e98cacb4ad363744bb721b5e391b6b6c9,results_merge.jsonl,389,Higher-Order Thinking & Skill Development,Personalized Learning Support,Military Science,Master,en,qwen2.5-7b-instruct,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.333333333333333,4.333333333333333,4,False,d0d1bba6948c4aff6137d0c5d368313980f4610e,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,46b56861fd7ffe0ce92c40d0f9e465ae3ffac3ee
cefc3b28c1e9b3ba02ca11c478f52ba01bd1b7d5,results_merge.jsonl,390,Instruction Following & Task Completion,Error Correction,General Pedagogy,Master,en,qwen2.5-7b-instruct,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.666666666666667,4.666666666666667,5,False,be521114e066ae5a0391859ccf11d23c43eb8d20,8f1c5aeed95abdf2d61b5100731052698e7f33a9,d4ac10b4b529864bb585fdc1ada5b079b60bd37f
ee5f8da555ce849b1616411f4262a97080a9fb1d,results_merge.jsonl,391,Scenario Element Integration,Error Correction,General Pedagogy,Master,en,qwen2.5-7b-instruct,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.666666666666667,4.666666666666667,5,True,4baf2e699f24e4d9305b69ac69e4ae7585c5ddb7,8f1c5aeed95abdf2d61b5100731052698e7f33a9,d4ac10b4b529864bb585fdc1ada5b079b60bd37f
daca188a992cdea92dbb0bf3a259addd67c69e1f,results_merge.jsonl,392,Basic Factual Accuracy,Error Correction,General Pedagogy,Master,en,qwen2.5-7b-instruct,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,fff2b940e9c288c0c1b68e1aa7acd69e3b0020e3,8f1c5aeed95abdf2d61b5100731052698e7f33a9,d4ac10b4b529864bb585fdc1ada5b079b60bd37f
b81a8658be702db34706022b0507df71f90a99ae,results_merge.jsonl,393,Reasoning Process Rigor,Error Correction,General Pedagogy,Master,en,qwen2.5-7b-instruct,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.333333333333333,4.333333333333333,4,True,64e84924c3cd3cb3930e1d1ff7db06c2dc31a2c5,8f1c5aeed95abdf2d61b5100731052698e7f33a9,d4ac10b4b529864bb585fdc1ada5b079b60bd37f
6d3c359010a9cee9b0ede96fcda05fd3a977fe0b,results_merge.jsonl,394,Error Identification & Correction Precision,Error Correction,General Pedagogy,Master,en,qwen2.5-7b-instruct,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.666666666666667,4.666666666666667,5,False,20b4a0fea6ce77776d2ed9f4f77ae913140c86f6,8f1c5aeed95abdf2d61b5100731052698e7f33a9,d4ac10b4b529864bb585fdc1ada5b079b60bd37f
0dc6906fee0bb1c5aed6b972356f92f74351371a,results_merge.jsonl,395,"Clarity, Simplicity & Inspiration",Error Correction,General Pedagogy,Master,en,qwen2.5-7b-instruct,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.333333333333333,4.333333333333333,4,True,b2fdb1f29cf6c0bda5dd3170467a25708da14f99,8f1c5aeed95abdf2d61b5100731052698e7f33a9,d4ac10b4b529864bb585fdc1ada5b079b60bd37f
126326f70e5a81482328ac0006e1bf2f318d6492,results_merge.jsonl,396,"Motivation, Guidance & Positive Feedback",Error Correction,General Pedagogy,Master,en,qwen2.5-7b-instruct,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.6666666666666665,3.6666666666666665,4,False,9dc02a0d4ddccc70e047b236927b6d5d07e3da64,8f1c5aeed95abdf2d61b5100731052698e7f33a9,d4ac10b4b529864bb585fdc1ada5b079b60bd37f
3173eeb1fe52feba932e0b725e316829d2ea3481,results_merge.jsonl,397,Instruction Following & Task Completion,Personalized Learning Support,Physical Education,Master,en,qwen2.5-7b-instruct,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,0e1e3138eb72eccc177441c14c4fa39bcf36c98a,ebf6383ccf11081172d762d21b7079671bd2437d,5cf9277375844fb3a47a50d057683e82fb1f5ac2
0db22f9ff4b37eb84b81be16d449e2d06bdc8f39,results_merge.jsonl,398,Content Relevance & Scope Control,Personalized Learning Support,Physical Education,Master,en,qwen2.5-7b-instruct,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,0a8c75943aa2ebf8a2ac9c9101c10c87f0dce77b,ebf6383ccf11081172d762d21b7079671bd2437d,5cf9277375844fb3a47a50d057683e82fb1f5ac2
72d9f60e87b74354a687dcab67f1da99f4d2d163,results_merge.jsonl,399,Scenario Element Integration,Personalized Learning Support,Physical Education,Master,en,qwen2.5-7b-instruct,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,b65bfb81d2efadb13fbe27a090dfe4c6300be948,ebf6383ccf11081172d762d21b7079671bd2437d,5cf9277375844fb3a47a50d057683e82fb1f5ac2
b229a9127206617486d10308d17d5ab7a5ce538f,results_merge.jsonl,400,"Personalization, Adaptation & Learning Support",Personalized Learning Support,Physical Education,Master,en,qwen2.5-7b-instruct,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,7fda3cf408a283e1153964046c783e5778add3d5,ebf6383ccf11081172d762d21b7079671bd2437d,5cf9277375844fb3a47a50d057683e82fb1f5ac2
cada6946242eed0c7929a40fa4f5af8ffba88785,results_merge.jsonl,401,Higher-Order Thinking & Skill Development,Personalized Learning Support,Physical Education,Master,en,qwen2.5-7b-instruct,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,True,cafbba0d709e449f66c9b072ef3564a4d2d935fa,ebf6383ccf11081172d762d21b7079671bd2437d,5cf9277375844fb3a47a50d057683e82fb1f5ac2
49f1dfb9edafb9bb03c8c833a2af1afcccf20dfa,results_merge.jsonl,402,Instruction Following & Task Completion,Personalized Learning Support,History,PhD,en,deepseek-v3,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.333333333333333,4.333333333333333,4,True,38023ae0bac5a99a4768835c31ae4956f69735cb,d00539f664d8114bd356fa92c00c5e44acb566b5,6bd299d1bfd08e4f30a3d4d86e001b33587d15e0
12989990f27adf85b18570b8c1c5a6230b3c46e3,results_merge.jsonl,403,Content Relevance & Scope Control,Personalized Learning Support,History,PhD,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,e5f30b36140afe09267a858a023e4cbd6127c159,d00539f664d8114bd356fa92c00c5e44acb566b5,6bd299d1bfd08e4f30a3d4d86e001b33587d15e0
d80b7f4eef5db99980c07382764417e60ba0083a,results_merge.jsonl,404,Scenario Element Integration,Personalized Learning Support,History,PhD,en,deepseek-v3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,True,af976dcedb2cb8e310cb3938606f32dc6de8cd39,d00539f664d8114bd356fa92c00c5e44acb566b5,6bd299d1bfd08e4f30a3d4d86e001b33587d15e0
6515583879d20bffb16e8d3b03af707f41f0389b,results_merge.jsonl,405,"Personalization, Adaptation & Learning Support",Personalized Learning Support,History,PhD,en,deepseek-v3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,True,be7065fc5d80bb3a615b4d3ba11e6d86d9fb77d5,d00539f664d8114bd356fa92c00c5e44acb566b5,6bd299d1bfd08e4f30a3d4d86e001b33587d15e0
62aa53d38d153597966397b0a0fa77cf39a1b204,results_merge.jsonl,406,Higher-Order Thinking & Skill Development,Personalized Learning Support,History,PhD,en,deepseek-v3,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.333333333333333,4.333333333333333,4,True,56fb7266efa2042b1a0a094e2601e2cb089ff95e,d00539f664d8114bd356fa92c00c5e44acb566b5,6bd299d1bfd08e4f30a3d4d86e001b33587d15e0
fd963760df483fd4a43bea678a58a7d5dc5d53ec,results_merge.jsonl,407,Instruction Following & Task Completion,Personalized Learning Support,History,PhD,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,4c0cce27eeb09e185727c6baafe34fce605136d1,d00539f664d8114bd356fa92c00c5e44acb566b5,8c03a5e7eb3f40e1f1a988c8b527ecee444e306b
309d6102759f3e49e639d5dc5eda16820cca7df1,results_merge.jsonl,408,Content Relevance & Scope Control,Personalized Learning Support,History,PhD,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,786663521d79b7975f2b4044310aafdb3265494f,d00539f664d8114bd356fa92c00c5e44acb566b5,8c03a5e7eb3f40e1f1a988c8b527ecee444e306b
bc8f8dab5509fbd70be78d44817b2650a1b89034,results_merge.jsonl,409,Scenario Element Integration,Personalized Learning Support,History,PhD,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,fcfa58eb8f2b09c09d623dd8b687c9d05ad5a6bf,d00539f664d8114bd356fa92c00c5e44acb566b5,8c03a5e7eb3f40e1f1a988c8b527ecee444e306b
7e0efa2faf5256cc6b080afff143e63ad4c15a5c,results_merge.jsonl,410,"Personalization, Adaptation & Learning Support",Personalized Learning Support,History,PhD,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,ee74c323f5ed0976073c477ed3fdd8fff49fed43,d00539f664d8114bd356fa92c00c5e44acb566b5,8c03a5e7eb3f40e1f1a988c8b527ecee444e306b
17e492c615479bbfa03f2a9550e443b0015cb28f,results_merge.jsonl,411,Higher-Order Thinking & Skill Development,Personalized Learning Support,History,PhD,en,qwen2.5-7b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,978891e31122268228c6dbdbe4eb3e75845b9b3d,d00539f664d8114bd356fa92c00c5e44acb566b5,8c03a5e7eb3f40e1f1a988c8b527ecee444e306b
fcfeade8a90d74b14f521b6126236ff7516225ca,results_merge.jsonl,412,Instruction Following & Task Completion,Personalized Learning Support,Physical Education,Master,en,deepseek-v3,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.333333333333333,4.333333333333333,4,True,049fcca39b4a4c0f5b4840f736e4356ecd2f9582,ebf6383ccf11081172d762d21b7079671bd2437d,a1cacafea5db56b9addac79a7ccf51749f492d5c
254060c09289befc3edb03711060c2d03f8cb3ea,results_merge.jsonl,413,Content Relevance & Scope Control,Personalized Learning Support,Physical Education,Master,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,6bae78d256d62a99404f318e8ca6fef1ea7a646f,ebf6383ccf11081172d762d21b7079671bd2437d,a1cacafea5db56b9addac79a7ccf51749f492d5c
677a8fd2bb8a2672146cf3f6b083c02386bf357a,results_merge.jsonl,414,Scenario Element Integration,Personalized Learning Support,Physical Education,Master,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,54ecde27200ffa79b88279eeef15f23996066892,ebf6383ccf11081172d762d21b7079671bd2437d,a1cacafea5db56b9addac79a7ccf51749f492d5c
11c53e15f5b4879c3522cfd481f08136a177c8ec,results_merge.jsonl,415,"Personalization, Adaptation & Learning Support",Personalized Learning Support,Physical Education,Master,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,afa3753cbe106ab8b30a90d3c9c32e49f7fe62d6,ebf6383ccf11081172d762d21b7079671bd2437d,a1cacafea5db56b9addac79a7ccf51749f492d5c
feb264ddac17c9751a33220eb63b789a9d9b6678,results_merge.jsonl,416,Higher-Order Thinking & Skill Development,Personalized Learning Support,Physical Education,Master,en,deepseek-v3,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.6666666666666665,3.6666666666666665,4,False,2ffd7766fdd327c0ab4b3ef1362bde77724419a1,ebf6383ccf11081172d762d21b7079671bd2437d,a1cacafea5db56b9addac79a7ccf51749f492d5c
8e9f7e1cc67ef67d22ac3f4cea0be6aa5306927d,results_merge.jsonl,417,Instruction Following & Task Completion,Personalized Learning Support,Military Science,Master,en,deepseek-v3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,False,39d6fd98b15746efbf6d1d0491acd0cac716b3b4,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,68d241ac3daed397740c2858014e379b0f6f0e95
5415fa4c9c2b0c79b670c2a86769206409816558,results_merge.jsonl,418,Content Relevance & Scope Control,Personalized Learning Support,Military Science,Master,en,deepseek-v3,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,267b4f9aaa10c80a87ff55f3fa31bf6bc4e31683,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,68d241ac3daed397740c2858014e379b0f6f0e95
2c1a160c4cba4ce1c123abf34e1297c3cc7402a0,results_merge.jsonl,419,Scenario Element Integration,Personalized Learning Support,Military Science,Master,en,deepseek-v3,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.333333333333333,4.333333333333333,4,True,5bff996bd9799d83fc62ed9fd7b9134a0ae762d9,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,68d241ac3daed397740c2858014e379b0f6f0e95
db4e8c0a1b7ca8b488e8b6e22d509c03d3c9c6d6,results_merge.jsonl,420,"Personalization, Adaptation & Learning Support",Personalized Learning Support,Military Science,Master,en,deepseek-v3,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.333333333333333,4.333333333333333,4,False,ef3eb82f7826a1a26ed72ed966e98a992d494966,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,68d241ac3daed397740c2858014e379b0f6f0e95
de970f44a7fe181a4fc28db2ee53af0a0dd30c15,results_merge.jsonl,421,Higher-Order Thinking & Skill Development,Personalized Learning Support,Military Science,Master,en,deepseek-v3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,True,87981afa6a0f59172adbe8c292d6f534d5c5ee4b,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,68d241ac3daed397740c2858014e379b0f6f0e95
bd870a8ed2de1eb98370dbeda7b1b7644d7cf0ca,results_merge.jsonl,422,Instruction Following & Task Completion,Personalized Learning Support,Military Science,Master,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,f4dc4c7479faddee8061ca8ce5995cabf16230f9,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,c196c38150a959a5376e1bc558745ca6db505d28
8751a8ff2d5cd7561dda98c7eedafd60230ece53,results_merge.jsonl,423,Content Relevance & Scope Control,Personalized Learning Support,Military Science,Master,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,True,e24c131de1f3dbc08ff93a19a35fa0b69c9a29c3,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,c196c38150a959a5376e1bc558745ca6db505d28
8191df49884552ee2a983c084f5d63f5f3c4cee1,results_merge.jsonl,424,Scenario Element Integration,Personalized Learning Support,Military Science,Master,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,cf68213f8b6cccd142b2111bc589b8f6142836aa,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,c196c38150a959a5376e1bc558745ca6db505d28
4cdc8dc800a6fd2c1d841df736835acda9fb1ed3,results_merge.jsonl,425,"Personalization, Adaptation & Learning Support",Personalized Learning Support,Military Science,Master,en,qwen-max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,1e3395bab0012ce2d52d44f0171d325a65fc038b,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,c196c38150a959a5376e1bc558745ca6db505d28
b5ab701c23e959a6de452bccd0cb13cdaaaff8a3,results_merge.jsonl,426,Higher-Order Thinking & Skill Development,Personalized Learning Support,Military Science,Master,en,qwen-max,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.333333333333333,4.333333333333333,4,True,f78b315e58df9ab00311dfc02f769ed19a6e94e3,1c479437e0c6c2e19ef2890cc3d18c071dc7bd4e,c196c38150a959a5376e1bc558745ca6db505d28
8e068efec60220e2373adb4de434e5114b181788,results_merge.jsonl,427,Instruction Following & Task Completion,Error Correction,Basic Medicine,Undergraduate,en,qwen2.5-14b-instruct,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,False,2ed117691659ecf59ced3df2d961a66910cd527c,ba35192a049e868eedae5ba310638e7e75c9f363,8dc3cda84957a44e914b996ebc33a864aca0e3a7
40999f48788f0503f5f5235ca07aac5cd3cccbd3,results_merge.jsonl,428,Scenario Element Integration,Error Correction,Basic Medicine,Undergraduate,en,qwen2.5-14b-instruct,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.3333333333333335,3.3333333333333335,3,True,ee9c83588c0a267622b12bf5a3c921ae076f8ed3,ba35192a049e868eedae5ba310638e7e75c9f363,8dc3cda84957a44e914b996ebc33a864aca0e3a7
76e1e7e151c18b99c059508d03cb6b0a01d3ca49,results_merge.jsonl,429,Basic Factual Accuracy,Error Correction,Basic Medicine,Undergraduate,en,qwen2.5-14b-instruct,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,4.666666666666667,5,False,4658c640fbcfe612fced256b2863de4416a09406,ba35192a049e868eedae5ba310638e7e75c9f363,8dc3cda84957a44e914b996ebc33a864aca0e3a7
43f746e5a4869d1a639dedbf10e38c65aa279648,results_merge.jsonl,430,Error Identification & Correction Precision,Error Correction,Basic Medicine,Undergraduate,en,qwen2.5-14b-instruct,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.3333333333333335,3.3333333333333335,3,False,7b2aa28ed7f5236eafa41d37620f1e04f394280b,ba35192a049e868eedae5ba310638e7e75c9f363,8dc3cda84957a44e914b996ebc33a864aca0e3a7
8341e93909c0704df94f772a62c2864d3bbd1a62,results_merge.jsonl,431,"Clarity, Simplicity & Inspiration",Error Correction,Basic Medicine,Undergraduate,en,qwen2.5-14b-instruct,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.3333333333333335,3.3333333333333335,3,True,25a0203745ea284d7ef363f87f0fcdf2367fc5ca,ba35192a049e868eedae5ba310638e7e75c9f363,8dc3cda84957a44e914b996ebc33a864aca0e3a7
